Date;Hours;NO;SE;FI;DK;Nordic;EE;LV;LT;Baltic
13/12/2015;21Ê-Ê22;24238;21298;8135;2567;56239;889;728;269;1886
13/12/2015;22Ê-Ê23;23623;20177;7873;2235;53909;870;516;263;1649
13/12/2015;23Ê-Ê00;22626;19124;7683;2100;51533;875;414;257;1546
14/12/2015;00Ê-Ê01;22196;18140;7493;2057;49886;894;409;248;1551
14/12/2015;01Ê-Ê02;21400;17751;7455;1947;48553;947;410;254;1611
14/12/2015;02Ê-Ê03;21008;17740;7482;2034;48264;989;445;239;1673
14/12/2015;03Ê-Ê04;20620;17896;7542;2053;48111;1011;459;267;1737
14/12/2015;04Ê-Ê05;21464;18084;7813;2178;49541;1091;489;267;1847
14/12/2015;05Ê-Ê06;22122;19076;8572;2371;52142;1413;679;274;2366
14/12/2015;06Ê-Ê07;23724;21537;9004;2903;57167;1586;1105;472;3163
14/12/2015;07Ê-Ê08;24644;22414;9270;4056;60385;1571;1556;483;3610
14/12/2015;08Ê-Ê09;25050;22471;9477;4374;61375;1609;1760;615;3984
14/12/2015;09Ê-Ê10;25162;22100;9410;4444;61116;1593;1358;458;3409
14/12/2015;10Ê-Ê11;25213;22108;9441;4257;61018;1605;1108;451;3164
14/12/2015;11Ê-Ê12;25060;22563;9527;4255;61404;1636;995;440;3071
14/12/2015;12Ê-Ê13;24738;22438;9617;4248;61040;1606;1239;433;3278
14/12/2015;13Ê-Ê14;25100;22290;9619;4177;61186;1509;1309;426;3244
14/12/2015;14Ê-Ê15;25188;22098;9711;4342;61340;1487;1486;380;3353
14/12/2015;15Ê-Ê16;25645;22318;9675;4612;62249;1486;1715;595;3796
14/12/2015;16Ê-Ê17;25959;22535;9531;4805;62830;1477;1874;919;4270
14/12/2015;17Ê-Ê18;25259;22256;9505;5239;62260;1452;1613;901;3966
14/12/2015;18Ê-Ê19;25232;21886;9475;4924;61516;1440;1444;706;3590
14/12/2015;19Ê-Ê20;25197;21918;9193;4964;61272;1439;831;397;2667
14/12/2015;20Ê-Ê21;24874;21901;8721;4356;59851;887;779;308;1974
14/12/2015;21Ê-Ê22;24406;21737;8352;3691;58186;958;746;207;1911
14/12/2015;22Ê-Ê23;23049;20849;8151;3325;55374;892;426;189;1507
14/12/2015;23Ê-Ê00;21709;19403;8068;2859;52040;898;410;183;1491
15/12/2015;00Ê-Ê01;21057;18101;8108;2737;50003;922;406;188;1516
15/12/2015;01Ê-Ê02;20499;17842;8124;2578;49044;914;406;182;1502
15/12/2015;02Ê-Ê03;20251;17947;8206;2328;48733;916;406;183;1505
15/12/2015;03Ê-Ê04;20464;18282;8306;2391;49443;904;408;189;1501
15/12/2015;04Ê-Ê05;21824;19180;8541;2573;52119;911;540;186;1637
15/12/2015;05Ê-Ê06;22605;20239;9200;3128;55172;1007;803;205;2015
15/12/2015;06Ê-Ê07;23542;20597;9819;3388;57346;1209;971;422;2602
15/12/2015;07Ê-Ê08;24004;21853;10186;5045;61089;1588;1153;565;3306
15/12/2015;08Ê-Ê09;24223;21799;10099;4991;61113;1638;1397;882;3917
15/12/2015;09Ê-Ê10;24403;21633;10066;4823;60926;1550;1619;865;4034
15/12/2015;10Ê-Ê11;24671;21726;10145;4579;61123;1523;1225;412;3160
15/12/2015;11Ê-Ê12;24805;21473;10165;4653;61098;1553;1519;520;3592
15/12/2015;12Ê-Ê13;24663;21427;10122;4592;60806;1576;1443;394;3413
15/12/2015;13Ê-Ê14;24592;21490;10034;4607;60723;1554;1293;387;3234
15/12/2015;14Ê-Ê15;24582;21631;9970;4641;60826;1579;1187;499;3265
15/12/2015;15Ê-Ê16;24835;21659;10060;4638;61192;1582;1507;540;3629
15/12/2015;16Ê-Ê17;24751;21901;10206;4917;61773;1529;1811;625;3965
15/12/2015;17Ê-Ê18;24580;21710;10169;4900;61360;1527;1955;847;4329
15/12/2015;18Ê-Ê19;24559;21478;10120;4804;60961;1577;1754;544;3875
15/12/2015;19Ê-Ê20;24407;21492;9929;4559;60386;1658;883;414;2955
15/12/2015;20Ê-Ê21;24160;21374;9814;4135;59482;1136;791;335;2262
15/12/2015;21Ê-Ê22;23990;21037;9263;3540;57830;979;772;214;1965
15/12/2015;22Ê-Ê23;22767;19895;8701;3215;54577;991;471;201;1663
15/12/2015;23Ê-Ê00;21494;18479;8487;3085;51543;979;423;196;1598
16/12/2015;00Ê-Ê01;21295;17278;8088;2805;49466;979;424;202;1605
16/12/2015;01Ê-Ê02;20659;16887;7965;2644;48156;981;428;213;1622
16/12/2015;02Ê-Ê03;20089;16778;7963;2622;47453;975;426;215;1616
16/12/2015;03Ê-Ê04;20331;16798;7999;2650;47778;971;444;209;1624
16/12/2015;04Ê-Ê05;21114;17182;8302;2833;49430;1014;588;221;1823
16/12/2015;05Ê-Ê06;21732;18411;8852;3075;52071;1248;863;249;2360
16/12/2015;06Ê-Ê07;22843;20692;9257;4026;56818;1607;1035;446;3088
16/12/2015;07Ê-Ê08;24025;21783;9666;4421;59894;1620;1257;449;3326
16/12/2015;08Ê-Ê09;24397;21780;9671;4767;60615;1605;1185;578;3368
16/12/2015;09Ê-Ê10;24455;21609;9616;4883;60563;1608;1162;559;3329
16/12/2015;10Ê-Ê11;24491;21378;9481;4904;60254;1604;891;589;3084
16/12/2015;11Ê-Ê12;24481;21317;9560;4923;60283;1630;942;416;2988
16/12/2015;12Ê-Ê13;24656;21333;9613;4872;60474;1653;1177;438;3268
16/12/2015;13Ê-Ê14;24487;21637;9580;4933;60638;1653;1179;446;3278
16/12/2015;14Ê-Ê15;24622;21697;9622;4883;60824;1658;1498;410;3566
16/12/2015;15Ê-Ê16;24902;21728;9682;4633;60946;1649;1303;541;3493
16/12/2015;16Ê-Ê17;24359;21710;9754;5015;60838;1654;1184;594;3432
16/12/2015;17Ê-Ê18;24305;21282;9590;5218;60395;1634;1152;583;3369
16/12/2015;18Ê-Ê19;24366;20989;9387;5135;59877;1591;1067;606;3264
16/12/2015;19Ê-Ê20;24306;20856;9112;4613;58887;1551;787;434;2772
16/12/2015;20Ê-Ê21;24158;20931;8837;4384;58310;1016;763;333;2112
16/12/2015;21Ê-Ê22;23512;20308;8483;4189;56492;973;722;222;1917
16/12/2015;22Ê-Ê23;22487;19013;8210;3923;53635;910;427;210;1547
16/12/2015;23Ê-Ê00;21709;17131;7908;3526;50273;833;413;208;1454
17/12/2015;00Ê-Ê01;21029;16051;7736;3050;47866;800;408;203;1411
17/12/2015;01Ê-Ê02;20182;15774;7664;2873;46492;810;408;202;1420
17/12/2015;02Ê-Ê03;19736;15720;7711;2910;46076;824;406;188;1418
17/12/2015;03Ê-Ê04;19587;15777;7808;2790;45964;841;411;193;1445
17/12/2015;04Ê-Ê05;20389;15747;8268;2763;47167;938;444;195;1577
17/12/2015;05Ê-Ê06;21544;16445;8921;2865;49774;1157;791;264;2212
17/12/2015;06Ê-Ê07;22860;19029;9314;3387;54591;1480;1080;482;3042
17/12/2015;07Ê-Ê08;24190;21015;9656;3956;58817;1467;1285;569;3321
17/12/2015;08Ê-Ê09;24398;21411;9784;4796;60389;1513;1264;519;3296
17/12/2015;09Ê-Ê10;24136;21496;9748;5006;60385;1540;1225;546;3311
17/12/2015;10Ê-Ê11;23993;21186;9466;4781;59427;1541;975;531;3047
17/12/2015;11Ê-Ê12;23902;21203;9505;4526;59136;1544;923;487;2954
17/12/2015;12Ê-Ê13;23838;21101;9579;4340;58858;1538;1189;478;3205
17/12/2015;13Ê-Ê14;23741;21032;9450;4270;58494;1545;1203;459;3207
17/12/2015;14Ê-Ê15;23818;21125;9561;4404;58909;1559;1347;437;3343
17/12/2015;15Ê-Ê16;23909;21269;9684;4394;59256;1559;1362;605;3526
17/12/2015;16Ê-Ê17;23756;21522;9699;4899;59879;1563;1312;480;3355
17/12/2015;17Ê-Ê18;23526;20986;9590;5026;59128;1571;1226;496;3293
17/12/2015;18Ê-Ê19;23431;20604;9387;4868;58289;1558;1138;472;3168
17/12/2015;19Ê-Ê20;23466;20483;8909;4280;57139;1306;795;445;2546
17/12/2015;20Ê-Ê21;22952;19664;8363;4143;55123;861;771;355;1987
17/12/2015;21Ê-Ê22;22472;18517;8029;3994;53012;881;692;279;1852
17/12/2015;22Ê-Ê23;21396;17573;7722;3807;50498;845;436;280;1561
17/12/2015;23Ê-Ê00;19288;16366;7516;3703;46874;832;415;285;1532
18/12/2015;00Ê-Ê01;17919;15120;7510;3534;44083;798;415;313;1526
18/12/2015;01Ê-Ê02;17404;14700;7490;3487;43083;780;418;290;1488
18/12/2015;02Ê-Ê03;16765;14897;7522;3509;42693;777;415;261;1453
18/12/2015;03Ê-Ê04;17016;15092;7533;3534;43175;772;417;247;1436
18/12/2015;04Ê-Ê05;17743;15578;7876;3471;44667;778;480;249;1507
18/12/2015;05Ê-Ê06;18655;16532;8454;3542;47182;1057;680;263;2000
18/12/2015;06Ê-Ê07;20209;18536;9035;3474;51255;1336;879;454;2669
18/12/2015;07Ê-Ê08;22557;20649;9212;3545;55963;1352;1303;587;3242
18/12/2015;08Ê-Ê09;23440;21254;9361;3937;57991;1371;1373;505;3249
18/12/2015;09Ê-Ê10;22961;21347;9170;4008;57485;1295;1229;529;3053
18/12/2015;10Ê-Ê11;22722;20977;8767;4095;56561;1290;918;506;2714
18/12/2015;11Ê-Ê12;22534;20724;8769;4237;56264;1513;861;475;2849
18/12/2015;12Ê-Ê13;21990;20353;8757;4190;55290;1575;1113;484;3172
18/12/2015;13Ê-Ê14;21570;20395;8688;4070;54723;1607;1086;525;3218
18/12/2015;14Ê-Ê15;21071;20486;8987;4170;54715;1592;1104;559;3255
18/12/2015;15Ê-Ê16;21526;20351;9084;4124;55084;1643;1135;618;3396
18/12/2015;16Ê-Ê17;21690;20780;8918;4112;55501;1647;1132;589;3368
18/12/2015;17Ê-Ê18;21776;20753;8744;4148;55420;1638;1083;531;3252
18/12/2015;18Ê-Ê19;21392;20518;8586;3969;54464;1582;979;558;3119
18/12/2015;19Ê-Ê20;20105;20045;8311;3989;52450;1129;794;412;2335
18/12/2015;20Ê-Ê21;18716;19317;7815;4139;49988;883;730;413;2026
18/12/2015;21Ê-Ê22;18012;18248;7548;4197;48004;869;560;430;1859
18/12/2015;22Ê-Ê23;16787;17647;7275;4051;45760;881;420;431;1732
18/12/2015;23Ê-Ê00;15404;16796;7039;3892;43130;874;424;434;1732
19/12/2015;00Ê-Ê01;14336;16295;7089;3905;41626;864;413;447;1724
19/12/2015;01Ê-Ê02;13818;15750;6982;4014;40564;871;413;463;1747
19/12/2015;02Ê-Ê03;13341;15547;6968;3925;39784;846;407;464;1717
19/12/2015;03Ê-Ê04;13198;15415;7013;3966;39591;747;414;471;1632
19/12/2015;04Ê-Ê05;13271;15353;7077;3968;39669;739;420;476;1635
19/12/2015;05Ê-Ê06;13851;15605;7164;4007;40628;759;423;477;1659
19/12/2015;06Ê-Ê07;14316;16184;7337;3858;41695;756;437;470;1663
19/12/2015;07Ê-Ê08;15302;17313;7583;3758;43956;738;576;471;1785
19/12/2015;08Ê-Ê09;16347;18019;7614;3492;45472;739;652;473;1864
19/12/2015;09Ê-Ê10;17051;18777;7650;3382;46860;725;690;467;1882
19/12/2015;10Ê-Ê11;17718;18895;7702;3542;47855;716;742;484;1942
19/12/2015;11Ê-Ê12;17901;18953;7793;3663;48309;718;711;487;1916
19/12/2015;12Ê-Ê13;17467;18998;7789;3783;48036;714;733;495;1942
19/12/2015;13Ê-Ê14;17554;18542;7775;3868;47740;669;724;493;1886
19/12/2015;14Ê-Ê15;18246;18687;7863;3820;48616;651;779;457;1887
19/12/2015;15Ê-Ê16;19074;19411;8128;3827;50442;653;813;536;2002
19/12/2015;16Ê-Ê17;19687;19576;8243;4104;51610;688;809;574;2071
19/12/2015;17Ê-Ê18;19849;19228;8308;4368;51753;687;807;517;2011
19/12/2015;18Ê-Ê19;19346;19145;8211;4301;51004;690;816;469;1975
19/12/2015;19Ê-Ê20;18260;18587;8057;4250;49154;650;738;401;1789
19/12/2015;20Ê-Ê21;17002;18277;7688;4288;47255;609;689;371;1669
19/12/2015;21Ê-Ê22;15671;18062;7624;4324;45681;597;622;355;1574
19/12/2015;22Ê-Ê23;14970;17842;7696;4323;44830;628;415;324;1367
19/12/2015;23Ê-Ê00;14476;16920;7300;4267;42964;644;397;320;1361
20/12/2015;00Ê-Ê01;13963;15810;7245;3990;41007;653;392;334;1379
20/12/2015;01Ê-Ê02;12996;15544;7180;3876;39597;666;390;347;1403
20/12/2015;02Ê-Ê03;12399;15325;7185;3954;38863;752;398;366;1516
20/12/2015;03Ê-Ê04;12089;15255;7228;3821;38393;793;404;346;1543
20/12/2015;04Ê-Ê05;12021;15262;7355;3786;38424;794;417;345;1556
20/12/2015;05Ê-Ê06;11663;15305;7359;3762;38089;822;430;351;1603
20/12/2015;06Ê-Ê07;11956;15547;7499;3730;38731;842;472;365;1679
20/12/2015;07Ê-Ê08;13215;15910;7649;3846;40619;860;511;340;1711
20/12/2015;08Ê-Ê09;15047;16549;7617;4094;43307;867;595;307;1769
20/12/2015;09Ê-Ê10;16098;17160;7642;4217;45119;873;673;316;1862
20/12/2015;10Ê-Ê11;16685;17929;7810;4311;46735;890;720;302;1912
20/12/2015;11Ê-Ê12;16433;18442;7870;4543;47288;900;748;304;1952
20/12/2015;12Ê-Ê13;16291;18565;7840;4404;47101;883;754;286;1923
20/12/2015;13Ê-Ê14;16338;18733;7815;4471;47357;880;741;305;1926
20/12/2015;14Ê-Ê15;16654;18911;7957;4414;47937;879;736;315;1930
20/12/2015;15Ê-Ê16;17049;19361;8175;4311;48896;879;841;382;2102
20/12/2015;16Ê-Ê17;17555;19816;8230;4138;49739;892;981;373;2246
20/12/2015;17Ê-Ê18;17709;19682;8311;4109;49809;910;738;448;2096
20/12/2015;18Ê-Ê19;17497;19522;8216;3955;49190;897;738;403;2038
20/12/2015;19Ê-Ê20;17205;19183;8162;4046;48597;909;606;407;1922
20/12/2015;20Ê-Ê21;16413;18744;7899;4144;47201;927;601;427;1955
20/12/2015;21Ê-Ê22;16092;17980;7942;4157;46172;937;504;411;1852
20/12/2015;22Ê-Ê23;15175;17267;7738;4134;44314;918;421;377;1716
20/12/2015;23Ê-Ê00;13709;16413;7577;4150;41847;886;413;366;1665
21/12/2015;00Ê-Ê01;12584;15585;7307;3921;39398;881;411;378;1670
21/12/2015;01Ê-Ê02;11968;15694;7228;3940;38832;885;412;362;1659
21/12/2015;02Ê-Ê03;11676;15540;7200;3910;38324;901;408;344;1653
21/12/2015;03Ê-Ê04;11742;15373;7212;3874;38202;852;408;327;1587
21/12/2015;04Ê-Ê05;12549;15555;7338;3806;39247;840;422;342;1604
21/12/2015;05Ê-Ê06;13821;16401;7626;3879;41729;853;570;367;1790
21/12/2015;06Ê-Ê07;15255;19076;8206;3873;46410;885;725;539;2149
21/12/2015;07Ê-Ê08;17477;20947;8665;4068;51157;817;961;541;2319
21/12/2015;08Ê-Ê09;18173;21817;8757;4236;52984;827;986;619;2432
21/12/2015;09Ê-Ê10;18377;21661;8653;4324;53016;844;1040;535;2419
21/12/2015;10Ê-Ê11;18531;21502;8474;4241;52749;823;819;551;2193
21/12/2015;11Ê-Ê12;18233;21559;8627;4249;52668;820;751;528;2099
21/12/2015;12Ê-Ê13;17917;21569;8639;4206;52331;818;1025;531;2374
21/12/2015;13Ê-Ê14;18017;21344;8638;4266;52266;815;950;586;2351
21/12/2015;14Ê-Ê15;18270;21872;8881;4220;53243;811;950;580;2341
21/12/2015;15Ê-Ê16;18574;22477;9001;3998;54050;810;1092;615;2517
21/12/2015;16Ê-Ê17;18738;22361;8917;4133;54149;834;1113;542;2489
21/12/2015;17Ê-Ê18;18732;22198;8879;4169;53980;788;964;665;2417
21/12/2015;18Ê-Ê19;18139;22283;8817;4363;53601;757;932;612;2301
21/12/2015;19Ê-Ê20;17478;21995;8502;4357;52332;748;712;476;1936
21/12/2015;20Ê-Ê21;16774;20776;8033;4482;50066;747;621;418;1786
21/12/2015;21Ê-Ê22;16350;19535;7803;4566;48252;748;469;433;1650
21/12/2015;22Ê-Ê23;15084;17739;7601;4618;45040;758;404;416;1578
21/12/2015;23Ê-Ê00;13909;16383;7449;4199;41939;747;390;422;1559
22/12/2015;00Ê-Ê01;12514;15461;7372;3962;39308;752;406;415;1573
22/12/2015;01Ê-Ê02;12191;15348;7247;3967;38753;759;424;402;1585
22/12/2015;02Ê-Ê03;12053;15332;7198;4100;38685;753;416;431;1600
22/12/2015;03Ê-Ê04;11880;15286;7219;4509;38895;728;403;451;1582
22/12/2015;04Ê-Ê05;12282;15526;7285;4254;39345;721;410;470;1601
22/12/2015;05Ê-Ê06;14480;16203;7551;4059;42293;707;466;471;1644
22/12/2015;06Ê-Ê07;17349;18240;8048;3833;47471;663;699;492;1854
22/12/2015;07Ê-Ê08;19540;20456;8372;3736;52104;691;809;670;2170
22/12/2015;08Ê-Ê09;19892;21829;8408;3589;53719;697;771;668;2136
22/12/2015;09Ê-Ê10;19897;21723;8308;3707;53636;686;676;663;2025
22/12/2015;10Ê-Ê11;19935;21650;8176;4119;53879;682;540;499;1721
22/12/2015;11Ê-Ê12;19633;21370;8172;4570;53746;717;551;488;1756
22/12/2015;12Ê-Ê13;18965;20900;8240;4554;52660;727;791;479;1997
22/12/2015;13Ê-Ê14;19408;20109;8259;4705;52481;747;745;484;1976
22/12/2015;14Ê-Ê15;19754;20381;8381;4746;53262;792;729;526;2047
22/12/2015;15Ê-Ê16;20201;20608;8559;5189;54556;774;854;638;2266
22/12/2015;16Ê-Ê17;19793;20974;8510;5580;54856;828;925;606;2359
22/12/2015;17Ê-Ê18;19938;20994;8487;5150;54570;827;723;554;2104
22/12/2015;18Ê-Ê19;19405;20276;8495;5024;53200;871;682;551;2104
22/12/2015;19Ê-Ê20;18993;19590;8360;4882;51825;799;555;360;1714
22/12/2015;20Ê-Ê21;18383;19018;8026;4692;50121;718;542;370;1630
22/12/2015;21Ê-Ê22;17395;18329;7903;4773;48400;693;473;343;1509
22/12/2015;22Ê-Ê23;16791;17379;7649;4471;46290;696;449;392;1537
22/12/2015;23Ê-Ê00;14846;16601;7216;4181;42843;708;438;448;1594
23/12/2015;00Ê-Ê01;13885;15805;7071;3813;40574;726;434;473;1633
23/12/2015;01Ê-Ê02;12598;15133;6951;3475;38158;751;437;477;1665
23/12/2015;02Ê-Ê03;12299;14900;6782;3184;37165;773;426;469;1668
23/12/2015;03Ê-Ê04;12825;15197;6947;3065;38034;767;427;468;1662
23/12/2015;04Ê-Ê05;13070;15242;7043;3196;38552;866;450;463;1779
23/12/2015;05Ê-Ê06;14308;15610;7185;3387;40492;916;456;467;1839
23/12/2015;06Ê-Ê07;17003;16557;7617;3749;44926;888;574;521;1983
23/12/2015;07Ê-Ê08;19438;18474;8013;3674;49599;892;652;666;2210
23/12/2015;08Ê-Ê09;20238;18989;8194;4064;51486;878;658;744;2280
23/12/2015;09Ê-Ê10;20489;19167;8130;4428;52215;872;565;742;2179
23/12/2015;10Ê-Ê11;19850;19401;7943;4669;51863;878;544;475;1897
23/12/2015;11Ê-Ê12;19622;19308;8050;4813;51795;816;576;481;1873
23/12/2015;12Ê-Ê13;19166;18953;7978;4929;51026;806;559;660;2025
23/12/2015;13Ê-Ê14;18860;18724;7983;5003;50570;804;545;653;2002
23/12/2015;14Ê-Ê15;19204;18883;8301;4882;51272;794;541;653;1988
23/12/2015;15Ê-Ê16;19642;19232;8530;4907;52312;818;606;677;2101
23/12/2015;16Ê-Ê17;20199;19734;8526;4814;53274;862;664;676;2202
23/12/2015;17Ê-Ê18;20183;19689;8460;4807;53139;898;557;717;2172
23/12/2015;18Ê-Ê19;19610;19678;8341;4734;52364;889;557;659;2105
23/12/2015;19Ê-Ê20;19113;19209;8117;4659;51097;871;525;481;1877
23/12/2015;20Ê-Ê21;18414;18667;7748;4350;49178;857;488;482;1827
23/12/2015;21Ê-Ê22;17861;18234;7688;3991;47774;853;455;486;1794
23/12/2015;22Ê-Ê23;17367;17616;7303;3871;46156;842;476;482;1800
23/12/2015;23Ê-Ê00;16335;16830;7003;3607;43776;849;466;485;1800
24/12/2015;00Ê-Ê01;15293;16054;6846;3299;41492;781;290;479;1550
24/12/2015;01Ê-Ê02;14256;15719;6840;3078;39893;698;290;491;1479
24/12/2015;02Ê-Ê03;13529;15515;6845;3023;38914;722;286;472;1480
24/12/2015;03Ê-Ê04;13383;15375;6856;3130;38745;705;287;472;1464
24/12/2015;04Ê-Ê05;13488;15195;6880;3429;38993;720;304;468;1492
24/12/2015;05Ê-Ê06;14364;15162;6873;3452;39852;731;302;441;1474
24/12/2015;06Ê-Ê07;15509;15510;7146;3527;41693;727;310;407;1444
24/12/2015;07Ê-Ê08;16705;16044;7303;3574;43626;718;316;492;1526
24/12/2015;08Ê-Ê09;18012;16503;7527;3803;45846;703;370;547;1620
24/12/2015;09Ê-Ê10;19192;16786;7659;3893;47531;700;373;586;1659
24/12/2015;10Ê-Ê11;19704;17231;7780;3924;48640;672;293;498;1463
24/12/2015;11Ê-Ê12;19500;17468;7838;4109;48915;664;331;477;1472
24/12/2015;12Ê-Ê13;19149;17461;7884;3985;48480;641;371;613;1625
24/12/2015;13Ê-Ê14;18713;17546;7873;4090;48220;614;406;634;1654
24/12/2015;14Ê-Ê15;18798;17431;8027;4037;48293;623;466;573;1662
24/12/2015;15Ê-Ê16;19331;17558;8153;4117;49160;621;565;680;1866
24/12/2015;16Ê-Ê17;19236;17612;8133;4390;49372;617;504;733;1854
24/12/2015;17Ê-Ê18;17936;17328;8157;4474;47897;650;373;718;1741
24/12/2015;18Ê-Ê19;15852;16896;8110;4582;45441;682;316;613;1611
24/12/2015;19Ê-Ê20;14128;16605;7843;4764;43340;670;277;375;1322
24/12/2015;20Ê-Ê21;12896;16531;7562;5220;42209;666;281;407;1354
24/12/2015;21Ê-Ê22;12500;16521;7523;4953;41498;630;280;376;1286
24/12/2015;22Ê-Ê23;12253;16478;7372;5056;41159;664;275;402;1341
24/12/2015;23Ê-Ê00;11703;16326;7288;4824;40142;683;270;390;1343
25/12/2015;00Ê-Ê01;10923;15675;7278;4531;38407;606;253;370;1229
25/12/2015;01Ê-Ê02;10288;15328;7241;4035;36892;611;255;367;1233
25/12/2015;02Ê-Ê03;9607;15321;7155;3922;36005;615;263;357;1235
25/12/2015;03Ê-Ê04;9551;15280;7171;4138;36139;638;267;367;1272
25/12/2015;04Ê-Ê05;10637;15328;7234;4057;37256;649;268;371;1288
25/12/2015;05Ê-Ê06;11391;15449;7276;4147;38263;659;268;379;1306
25/12/2015;06Ê-Ê07;11540;16017;7526;4289;39372;652;255;392;1299
25/12/2015;07Ê-Ê08;12215;16170;7556;4786;40727;670;248;402;1320
25/12/2015;08Ê-Ê09;14079;16326;7753;4564;42722;662;327;405;1394
25/12/2015;09Ê-Ê10;14911;16673;7829;4603;44017;642;241;443;1326
25/12/2015;10Ê-Ê11;15940;16665;7930;4681;45216;645;261;475;1381
25/12/2015;11Ê-Ê12;16701;16660;8034;4791;46188;642;255;504;1401
25/12/2015;12Ê-Ê13;16639;16718;8054;4852;46264;650;260;504;1414
25/12/2015;13Ê-Ê14;16592;16563;8122;4831;46107;632;216;496;1344
25/12/2015;14Ê-Ê15;16944;16629;8158;4679;46409;621;207;489;1317
25/12/2015;15Ê-Ê16;18145;16974;8254;4371;47745;637;357;518;1512
25/12/2015;16Ê-Ê17;18888;17254;8390;4066;48597;631;391;601;1623
25/12/2015;17Ê-Ê18;19002;17218;8389;3822;48431;628;476;491;1595
25/12/2015;18Ê-Ê19;18904;17084;8463;3454;47906;637;406;530;1573
25/12/2015;19Ê-Ê20;18580;16846;8248;3353;47027;633;300;483;1416
25/12/2015;20Ê-Ê21;18067;16543;8004;3161;45776;636;275;482;1393
25/12/2015;21Ê-Ê22;17951;16443;7885;2758;45038;639;260;484;1383
25/12/2015;22Ê-Ê23;17512;16200;7642;2367;43721;648;255;483;1386
25/12/2015;23Ê-Ê00;16700;15745;7340;1917;41701;688;248;477;1413
26/12/2015;00Ê-Ê01;14106;15237;7475;1746;38564;679;197;471;1347
26/12/2015;01Ê-Ê02;13093;15018;7421;1623;37155;660;195;471;1326
26/12/2015;02Ê-Ê03;12502;14861;7419;1744;36528;663;196;470;1329
26/12/2015;03Ê-Ê04;12251;14460;7417;1904;36032;649;195;462;1306
26/12/2015;04Ê-Ê05;12453;14134;7511;2051;36150;647;200;431;1278
26/12/2015;05Ê-Ê06;12980;13952;7657;2112;36702;640;201;404;1245
26/12/2015;06Ê-Ê07;13986;14025;7875;2160;38046;630;197;388;1215
26/12/2015;07Ê-Ê08;15381;14367;8120;2115;39983;668;197;381;1246
26/12/2015;08Ê-Ê09;17213;14828;8161;2108;42309;659;284;390;1333
26/12/2015;09Ê-Ê10;18672;15023;8255;2122;44072;646;296;346;1288
26/12/2015;10Ê-Ê11;19576;15647;8270;2300;45793;642;304;429;1375
26/12/2015;11Ê-Ê12;19968;15875;8306;2299;46449;637;298;446;1381
26/12/2015;12Ê-Ê13;19791;16157;8356;2241;46546;646;295;438;1379
26/12/2015;13Ê-Ê14;19646;16275;8353;2093;46368;642;249;418;1309
26/12/2015;14Ê-Ê15;20074;16612;8505;2122;47313;654;313;388;1355
26/12/2015;15Ê-Ê16;20649;17406;8571;2331;48956;659;463;496;1618
26/12/2015;16Ê-Ê17;21937;18005;8596;2595;51132;678;444;601;1723
26/12/2015;17Ê-Ê18;22139;18355;8435;2644;51574;685;503;497;1685
26/12/2015;18Ê-Ê19;21727;18074;8571;2740;51111;680;458;491;1629
26/12/2015;19Ê-Ê20;21161;17734;8447;2728;50070;666;514;358;1538
26/12/2015;20Ê-Ê21;20914;17500;8391;2819;49624;682;433;387;1502
26/12/2015;21Ê-Ê22;19807;16676;8149;3222;47854;683;439;252;1374
26/12/2015;22Ê-Ê23;19152;15915;8145;3549;46762;685;186;237;1108
26/12/2015;23Ê-Ê00;18190;15039;8309;3859;45398;740;199;217;1156
27/12/2015;00Ê-Ê01;17093;14323;8128;3963;43507;756;207;215;1178
27/12/2015;01Ê-Ê02;16044;14359;8062;3891;42355;766;203;201;1170
27/12/2015;02Ê-Ê03;15634;14384;7958;3898;41875;761;205;188;1154
27/12/2015;03Ê-Ê04;15411;14406;7874;4034;41724;748;205;186;1139
27/12/2015;04Ê-Ê05;15589;14505;7837;4299;42230;728;206;195;1129
27/12/2015;05Ê-Ê06;15776;14882;7802;4192;42652;698;214;193;1105
27/12/2015;06Ê-Ê07;16121;15398;7880;4269;43668;655;258;189;1102
27/12/2015;07Ê-Ê08;16628;16099;8023;4267;45018;620;349;185;1154
27/12/2015;08Ê-Ê09;17083;16939;8005;4421;46448;612;508;207;1327
27/12/2015;09Ê-Ê10;17848;17668;8039;4441;47996;586;662;196;1444
27/12/2015;10Ê-Ê11;18609;18373;8091;4512;49586;598;456;245;1299
27/12/2015;11Ê-Ê12;19550;18682;8118;4543;50892;582;454;242;1278
27/12/2015;12Ê-Ê13;19746;18672;8268;4710;51397;567;418;240;1225
27/12/2015;13Ê-Ê14;19608;18804;8249;4684;51344;545;388;242;1175
27/12/2015;14Ê-Ê15;20254;18737;8583;4536;52110;578;411;265;1254
27/12/2015;15Ê-Ê16;21306;19102;8857;4291;53555;661;510;349;1520
27/12/2015;16Ê-Ê17;22159;19782;8976;4316;55235;688;616;361;1665
27/12/2015;17Ê-Ê18;22500;19933;8981;4347;55762;694;600;392;1686
