Date;Hours;mWh
27/01/2016;18Ê-Ê19;54502
27/01/2016;19Ê-Ê20;53430,8
27/01/2016;20Ê-Ê21;51411,5
27/01/2016;21Ê-Ê22;49800,8
27/01/2016;22Ê-Ê23;46739
27/01/2016;23Ê-Ê00;43921,7
28/01/2016;00Ê-Ê01;41975,7
28/01/2016;01Ê-Ê02;41014,8
28/01/2016;02Ê-Ê03;40607
28/01/2016;03Ê-Ê04;40545,3
28/01/2016;04Ê-Ê05;41118,2
28/01/2016;05Ê-Ê06;44169,6
28/01/2016;06Ê-Ê07;48667,9
28/01/2016;07Ê-Ê08;53036,8
28/01/2016;08Ê-Ê09;54068,6
28/01/2016;09Ê-Ê10;53637,3
28/01/2016;10Ê-Ê11;53603,2
28/01/2016;11Ê-Ê12;53212,7
28/01/2016;12Ê-Ê13;52463,6
28/01/2016;13Ê-Ê14;52352,7
28/01/2016;14Ê-Ê15;52317,9
28/01/2016;15Ê-Ê16;52853,7
28/01/2016;16Ê-Ê17;53946,1
28/01/2016;17Ê-Ê18;55122,8
28/01/2016;18Ê-Ê19;54367,1
28/01/2016;19Ê-Ê20;53143,5
28/01/2016;20Ê-Ê21;51159,5
28/01/2016;21Ê-Ê22;49882,2
28/01/2016;22Ê-Ê23;47431,7
28/01/2016;23Ê-Ê00;44785
29/01/2016;00Ê-Ê01;42820,1
29/01/2016;01Ê-Ê02;41939,2
29/01/2016;02Ê-Ê03;41490,4
29/01/2016;03Ê-Ê04;41715,5
29/01/2016;04Ê-Ê05;42188,3
29/01/2016;05Ê-Ê06;45175,3
29/01/2016;06Ê-Ê07;49545,1
29/01/2016;07Ê-Ê08;53734,6
29/01/2016;08Ê-Ê09;54630,8
29/01/2016;09Ê-Ê10;54216,3
29/01/2016;10Ê-Ê11;54012,3
29/01/2016;11Ê-Ê12;53435,7
29/01/2016;12Ê-Ê13;52556,3
29/01/2016;13Ê-Ê14;51818,3
29/01/2016;14Ê-Ê15;51094,5
29/01/2016;15Ê-Ê16;51070,6
29/01/2016;16Ê-Ê17;51656,3
29/01/2016;17Ê-Ê18;52210,8
29/01/2016;18Ê-Ê19;51694,5
29/01/2016;19Ê-Ê20;50129,5
29/01/2016;20Ê-Ê21;48209,5
29/01/2016;21Ê-Ê22;46733,9
29/01/2016;22Ê-Ê23;44640
29/01/2016;23Ê-Ê00;42335,7
30/01/2016;00Ê-Ê01;40017,3
30/01/2016;01Ê-Ê02;39659,3
30/01/2016;02Ê-Ê03;39188,3
30/01/2016;03Ê-Ê04;38940
30/01/2016;04Ê-Ê05;38588,1
30/01/2016;05Ê-Ê06;39543,5
30/01/2016;06Ê-Ê07;41607,1
30/01/2016;07Ê-Ê08;43420,8
30/01/2016;08Ê-Ê09;44987,4
30/01/2016;09Ê-Ê10;46449,7
30/01/2016;10Ê-Ê11;47275,7
30/01/2016;11Ê-Ê12;47486
30/01/2016;12Ê-Ê13;47025,9
30/01/2016;13Ê-Ê14;46692,5
30/01/2016;14Ê-Ê15;46504,8
30/01/2016;15Ê-Ê16;47244,3
30/01/2016;16Ê-Ê17;49082,8
30/01/2016;17Ê-Ê18;51698
30/01/2016;18Ê-Ê19;51336,3
30/01/2016;19Ê-Ê20;49815,9
30/01/2016;20Ê-Ê21;48128,4
30/01/2016;21Ê-Ê22;46275,1
30/01/2016;22Ê-Ê23;44973,5
30/01/2016;23Ê-Ê00;43399,7
31/01/2016;00Ê-Ê01;42084,9
31/01/2016;01Ê-Ê02;41237,3
31/01/2016;02Ê-Ê03;40772,1
31/01/2016;03Ê-Ê04;40748,7
31/01/2016;04Ê-Ê05;40940,2
31/01/2016;05Ê-Ê06;41470
31/01/2016;06Ê-Ê07;42852,5
31/01/2016;07Ê-Ê08;44269,7
31/01/2016;08Ê-Ê09;45479
31/01/2016;09Ê-Ê10;46753
31/01/2016;10Ê-Ê11;48016,5
31/01/2016;11Ê-Ê12;48442,7
31/01/2016;12Ê-Ê13;48305,2
31/01/2016;13Ê-Ê14;48150,1
31/01/2016;14Ê-Ê15;48084,3
31/01/2016;15Ê-Ê16;48826,7
31/01/2016;16Ê-Ê17;50728,5
31/01/2016;17Ê-Ê18;52802,4
31/01/2016;18Ê-Ê19;53330,9
31/01/2016;19Ê-Ê20;52657,1
31/01/2016;20Ê-Ê21;51322,8
31/01/2016;21Ê-Ê22;49969,8
31/01/2016;22Ê-Ê23;48804,4
31/01/2016;23Ê-Ê00;45028,7
01/02/2016;00Ê-Ê01;42971,3
01/02/2016;01Ê-Ê02;42340,2
01/02/2016;02Ê-Ê03;42120,1
01/02/2016;03Ê-Ê04;42581,8
01/02/2016;04Ê-Ê05;43694,4
01/02/2016;05Ê-Ê06;46807,8
01/02/2016;06Ê-Ê07;53330,3
01/02/2016;07Ê-Ê08;57828,6
01/02/2016;08Ê-Ê09;58514,3
01/02/2016;09Ê-Ê10;58149
01/02/2016;10Ê-Ê11;57501,7
01/02/2016;11Ê-Ê12;56641,1
01/02/2016;12Ê-Ê13;56083,5
01/02/2016;13Ê-Ê14;55633,4
01/02/2016;14Ê-Ê15;55323,4
01/02/2016;15Ê-Ê16;55067,4
01/02/2016;16Ê-Ê17;55987,9
01/02/2016;17Ê-Ê18;56726,2
01/02/2016;18Ê-Ê19;55834,7
01/02/2016;19Ê-Ê20;54459
01/02/2016;20Ê-Ê21;51905,8
01/02/2016;21Ê-Ê22;50278,3
01/02/2016;22Ê-Ê23;47979,4
01/02/2016;23Ê-Ê00;45311,9
02/02/2016;00Ê-Ê01;42170,9
02/02/2016;01Ê-Ê02;41099,9
02/02/2016;02Ê-Ê03;40223
02/02/2016;03Ê-Ê04;40352,2
02/02/2016;04Ê-Ê05;41324,8
02/02/2016;05Ê-Ê06;43913,1
02/02/2016;06Ê-Ê07;48678,3
02/02/2016;07Ê-Ê08;53920
02/02/2016;08Ê-Ê09;54610,5
02/02/2016;09Ê-Ê10;54227,3
02/02/2016;10Ê-Ê11;54017,9
02/02/2016;11Ê-Ê12;53888,2
02/02/2016;12Ê-Ê13;53384
02/02/2016;13Ê-Ê14;53162,6
02/02/2016;14Ê-Ê15;53192
02/02/2016;15Ê-Ê16;53696,6
02/02/2016;16Ê-Ê17;54617
02/02/2016;17Ê-Ê18;55594,7
02/02/2016;18Ê-Ê19;55148,9
02/02/2016;19Ê-Ê20;53903,7
02/02/2016;20Ê-Ê21;51979,1
02/02/2016;21Ê-Ê22;49796,6
02/02/2016;22Ê-Ê23;47447,4
02/02/2016;23Ê-Ê00;44787
03/02/2016;00Ê-Ê01;43145,8
03/02/2016;01Ê-Ê02;42211,3
03/02/2016;02Ê-Ê03;41999,3
03/02/2016;03Ê-Ê04;42124,4
03/02/2016;04Ê-Ê05;42692,3
03/02/2016;05Ê-Ê06;46081,1
03/02/2016;06Ê-Ê07;51224,4
03/02/2016;07Ê-Ê08;55648,9
03/02/2016;08Ê-Ê09;56636,2
03/02/2016;09Ê-Ê10;56383,1
03/02/2016;10Ê-Ê11;56498,9
03/02/2016;11Ê-Ê12;56052,9
03/02/2016;12Ê-Ê13;55474,3
03/02/2016;13Ê-Ê14;54989,5
03/02/2016;14Ê-Ê15;54860,1
03/02/2016;15Ê-Ê16;55113,2
03/02/2016;16Ê-Ê17;56188,9
03/02/2016;17Ê-Ê18;57383,3
03/02/2016;18Ê-Ê19;56863,7
03/02/2016;19Ê-Ê20;55950,4
03/02/2016;20Ê-Ê21;53791,2
03/02/2016;21Ê-Ê22;52239,9
03/02/2016;22Ê-Ê23;49873,7
03/02/2016;23Ê-Ê00;47101,4
04/02/2016;00Ê-Ê01;44320,8
04/02/2016;01Ê-Ê02;43262,4
04/02/2016;02Ê-Ê03;42448,5
04/02/2016;03Ê-Ê04;42342,4
04/02/2016;04Ê-Ê05;43430,7
04/02/2016;05Ê-Ê06;45881,8
04/02/2016;06Ê-Ê07;51937,8
04/02/2016;07Ê-Ê08;57112,9
04/02/2016;08Ê-Ê09;57849,6
04/02/2016;09Ê-Ê10;57447,4
04/02/2016;10Ê-Ê11;57202,4
04/02/2016;11Ê-Ê12;56548,4
04/02/2016;12Ê-Ê13;55626,3
04/02/2016;13Ê-Ê14;55160,5
04/02/2016;14Ê-Ê15;54997,8
04/02/2016;15Ê-Ê16;55399,9
04/02/2016;16Ê-Ê17;56549,9
04/02/2016;17Ê-Ê18;58086,2
04/02/2016;18Ê-Ê19;57906,1
04/02/2016;19Ê-Ê20;56892,9
04/02/2016;20Ê-Ê21;55088,7
04/02/2016;21Ê-Ê22;53577,1
04/02/2016;22Ê-Ê23;51179,9
04/02/2016;23Ê-Ê00;48404,1
05/02/2016;00Ê-Ê01;46097,5
05/02/2016;01Ê-Ê02;45180,3
05/02/2016;02Ê-Ê03;44895,8
05/02/2016;03Ê-Ê04;45356,4
05/02/2016;04Ê-Ê05;46512,5
05/02/2016;05Ê-Ê06;49210,9
05/02/2016;06Ê-Ê07;54246,8
05/02/2016;07Ê-Ê08;58662,8
05/02/2016;08Ê-Ê09;58947,1
05/02/2016;09Ê-Ê10;58977,7
05/02/2016;10Ê-Ê11;59164,2
05/02/2016;11Ê-Ê12;58427
05/02/2016;12Ê-Ê13;57816,1
05/02/2016;13Ê-Ê14;57054
05/02/2016;14Ê-Ê15;56589,6
05/02/2016;15Ê-Ê16;56641
05/02/2016;16Ê-Ê17;57483,5
05/02/2016;17Ê-Ê18;58697,7
05/02/2016;18Ê-Ê19;58103,5
05/02/2016;19Ê-Ê20;56535,2
05/02/2016;20Ê-Ê21;54306,6
05/02/2016;21Ê-Ê22;52471,8
05/02/2016;22Ê-Ê23;50252,3
05/02/2016;23Ê-Ê00;47600,1
06/02/2016;00Ê-Ê01;44787,3
06/02/2016;01Ê-Ê02;42516,7
06/02/2016;02Ê-Ê03;42005,5
06/02/2016;03Ê-Ê04;41617,7
06/02/2016;04Ê-Ê05;41340
06/02/2016;05Ê-Ê06;42113,9
06/02/2016;06Ê-Ê07;43763,7
06/02/2016;07Ê-Ê08;45174,3
06/02/2016;08Ê-Ê09;47435,7
06/02/2016;09Ê-Ê10;48705,2
06/02/2016;10Ê-Ê11;49181,7
06/02/2016;11Ê-Ê12;48648,5
06/02/2016;12Ê-Ê13;48275
06/02/2016;13Ê-Ê14;48062,3
06/02/2016;14Ê-Ê15;47759,1
06/02/2016;15Ê-Ê16;47512,3
06/02/2016;16Ê-Ê17;49571,8
06/02/2016;17Ê-Ê18;52503,3
06/02/2016;18Ê-Ê19;51970
06/02/2016;19Ê-Ê20;50216,1
06/02/2016;20Ê-Ê21;47568,6
06/02/2016;21Ê-Ê22;46399,8
06/02/2016;22Ê-Ê23;44837,2
06/02/2016;23Ê-Ê00;43134,2
07/02/2016;00Ê-Ê01;40532,4
07/02/2016;01Ê-Ê02;39479,1
07/02/2016;02Ê-Ê03;39059,5
07/02/2016;03Ê-Ê04;38685,6
07/02/2016;04Ê-Ê05;38835,5
07/02/2016;05Ê-Ê06;39330,6
07/02/2016;06Ê-Ê07;40503,2
07/02/2016;07Ê-Ê08;41836,6
07/02/2016;08Ê-Ê09;43163
07/02/2016;09Ê-Ê10;44926
07/02/2016;10Ê-Ê11;45804,3
07/02/2016;11Ê-Ê12;46064,7
07/02/2016;12Ê-Ê13;45704,8
07/02/2016;13Ê-Ê14;45354,5
07/02/2016;14Ê-Ê15;44979,3
07/02/2016;15Ê-Ê16;45185,2
07/02/2016;16Ê-Ê17;46176,7
07/02/2016;17Ê-Ê18;48045,2
07/02/2016;18Ê-Ê19;49209,3
07/02/2016;19Ê-Ê20;48288,4
07/02/2016;20Ê-Ê21;46786,9
07/02/2016;21Ê-Ê22;45595
07/02/2016;22Ê-Ê23;44077,9
07/02/2016;23Ê-Ê00;41926,6
08/02/2016;00Ê-Ê01;39853,1
08/02/2016;01Ê-Ê02;39094,4
08/02/2016;02Ê-Ê03;38786
08/02/2016;03Ê-Ê04;38960,1
08/02/2016;04Ê-Ê05;39852
08/02/2016;05Ê-Ê06;42401,2
08/02/2016;06Ê-Ê07;47770,6
08/02/2016;07Ê-Ê08;51964,3
08/02/2016;08Ê-Ê09;52430
08/02/2016;09Ê-Ê10;52436,7
08/02/2016;10Ê-Ê11;52532
08/02/2016;11Ê-Ê12;52336,8
08/02/2016;12Ê-Ê13;51713,7
08/02/2016;13Ê-Ê14;51068,5
08/02/2016;14Ê-Ê15;50978,1
08/02/2016;15Ê-Ê16;51180,6
08/02/2016;16Ê-Ê17;52066,6
08/02/2016;17Ê-Ê18;53740,1
08/02/2016;18Ê-Ê19;53191,6
08/02/2016;19Ê-Ê20;52109,3
08/02/2016;20Ê-Ê21;49570,5
08/02/2016;21Ê-Ê22;48042,4
08/02/2016;22Ê-Ê23;45931,6
08/02/2016;23Ê-Ê00;43366,8
09/02/2016;00Ê-Ê01;40469,1
09/02/2016;01Ê-Ê02;39969,2
09/02/2016;02Ê-Ê03;39300,7
09/02/2016;03Ê-Ê04;39567,8
09/02/2016;04Ê-Ê05;40526,6
09/02/2016;05Ê-Ê06;43054,6
09/02/2016;06Ê-Ê07;48405,7
09/02/2016;07Ê-Ê08;53283,5
09/02/2016;08Ê-Ê09;53940,3
09/02/2016;09Ê-Ê10;53720,8
09/02/2016;10Ê-Ê11;53476,1
09/02/2016;11Ê-Ê12;53315,7
09/02/2016;12Ê-Ê13;52935,5
09/02/2016;13Ê-Ê14;53097,8
09/02/2016;14Ê-Ê15;52957,8
09/02/2016;15Ê-Ê16;53497,1
09/02/2016;16Ê-Ê17;54351,3
09/02/2016;17Ê-Ê18;55772,6
09/02/2016;18Ê-Ê19;55486,7
09/02/2016;19Ê-Ê20;54327,1
09/02/2016;20Ê-Ê21;52605,7
09/02/2016;21Ê-Ê22;51234,9
09/02/2016;22Ê-Ê23;49034,8
09/02/2016;23Ê-Ê00;45158
10/02/2016;00Ê-Ê01;42729,9
10/02/2016;01Ê-Ê02;41268,2
10/02/2016;02Ê-Ê03;41349,4
10/02/2016;03Ê-Ê04;41381,1
10/02/2016;04Ê-Ê05;42047,8
10/02/2016;05Ê-Ê06;44428,1
10/02/2016;06Ê-Ê07;50961,2
10/02/2016;07Ê-Ê08;55361,1
10/02/2016;08Ê-Ê09;56031,4
10/02/2016;09Ê-Ê10;56082,2
10/02/2016;10Ê-Ê11;56359,3
10/02/2016;11Ê-Ê12;56008,1
10/02/2016;12Ê-Ê13;55274
10/02/2016;13Ê-Ê14;54882,7
10/02/2016;14Ê-Ê15;55007,4
10/02/2016;15Ê-Ê16;55050,4
10/02/2016;16Ê-Ê17;55903,9
10/02/2016;17Ê-Ê18;57176,7
10/02/2016;18Ê-Ê19;56739,9
10/02/2016;19Ê-Ê20;55762,7
10/02/2016;20Ê-Ê21;53765
10/02/2016;21Ê-Ê22;51982
10/02/2016;22Ê-Ê23;49231
10/02/2016;23Ê-Ê00;46329,6
11/02/2016;00Ê-Ê01;43445,8
11/02/2016;01Ê-Ê02;42438,9
11/02/2016;02Ê-Ê03;42077,9
11/02/2016;03Ê-Ê04;42382,7
11/02/2016;04Ê-Ê05;43490,4
11/02/2016;05Ê-Ê06;46582,1
11/02/2016;06Ê-Ê07;52120,2
11/02/2016;07Ê-Ê08;56584,6
11/02/2016;08Ê-Ê09;57281,8
11/02/2016;09Ê-Ê10;56990,1
11/02/2016;10Ê-Ê11;56753
11/02/2016;11Ê-Ê12;56324,7
11/02/2016;12Ê-Ê13;55603,7
11/02/2016;13Ê-Ê14;55438,9
11/02/2016;14Ê-Ê15;55112,9
11/02/2016;15Ê-Ê16;55463,4
11/02/2016;16Ê-Ê17;56198,3
11/02/2016;17Ê-Ê18;57641,3
11/02/2016;18Ê-Ê19;57576,4
11/02/2016;19Ê-Ê20;56641
11/02/2016;20Ê-Ê21;54775,4
11/02/2016;21Ê-Ê22;53055,6
11/02/2016;22Ê-Ê23;50694,7
11/02/2016;23Ê-Ê00;47807,5
12/02/2016;00Ê-Ê01;45660,5
12/02/2016;01Ê-Ê02;44761,1
12/02/2016;02Ê-Ê03;44502,9
12/02/2016;03Ê-Ê04;44835,6
12/02/2016;04Ê-Ê05;45842,2
12/02/2016;05Ê-Ê06;48652,1
12/02/2016;06Ê-Ê07;54141
12/02/2016;07Ê-Ê08;58498,2
12/02/2016;08Ê-Ê09;58934,4
12/02/2016;09Ê-Ê10;58642,1
12/02/2016;10Ê-Ê11;58655,8
12/02/2016;11Ê-Ê12;58205,1
12/02/2016;12Ê-Ê13;57766,7
12/02/2016;13Ê-Ê14;57399,4
12/02/2016;14Ê-Ê15;56913,3
12/02/2016;15Ê-Ê16;56671
12/02/2016;16Ê-Ê17;57498,1
12/02/2016;17Ê-Ê18;58068,7
12/02/2016;18Ê-Ê19;58014
12/02/2016;19Ê-Ê20;57096,3
12/02/2016;20Ê-Ê21;54987,7
12/02/2016;21Ê-Ê22;53364,7
12/02/2016;22Ê-Ê23;51087,2
12/02/2016;23Ê-Ê00;48828,3
13/02/2016;00Ê-Ê01;47492,6
13/02/2016;01Ê-Ê02;46421,9
13/02/2016;02Ê-Ê03;45652,1
13/02/2016;03Ê-Ê04;45685,5
13/02/2016;04Ê-Ê05;45982,7
13/02/2016;05Ê-Ê06;46705,6
13/02/2016;06Ê-Ê07;47899,8
13/02/2016;07Ê-Ê08;49702,3
13/02/2016;08Ê-Ê09;51607,4
13/02/2016;09Ê-Ê10;53273,6
13/02/2016;10Ê-Ê11;53807
13/02/2016;11Ê-Ê12;53509,1
13/02/2016;12Ê-Ê13;52794,3
13/02/2016;13Ê-Ê14;52205,5
13/02/2016;14Ê-Ê15;52060,1
13/02/2016;15Ê-Ê16;52498,5
13/02/2016;16Ê-Ê17;54083,5
13/02/2016;17Ê-Ê18;56346,6
13/02/2016;18Ê-Ê19;56351,4
13/02/2016;19Ê-Ê20;55030,5
13/02/2016;20Ê-Ê21;53175,9
13/02/2016;21Ê-Ê22;51457,9
13/02/2016;22Ê-Ê23;49718,7
13/02/2016;23Ê-Ê00;47471,6
14/02/2016;00Ê-Ê01;45255,4
14/02/2016;01Ê-Ê02;44258,4
14/02/2016;02Ê-Ê03;43770,8
14/02/2016;03Ê-Ê04;43701,4
14/02/2016;04Ê-Ê05;43936,9
14/02/2016;05Ê-Ê06;44548,5
14/02/2016;06Ê-Ê07;45512,2
14/02/2016;07Ê-Ê08;46833,8
14/02/2016;08Ê-Ê09;48193,1
14/02/2016;09Ê-Ê10;49951,2
14/02/2016;10Ê-Ê11;51556,4
14/02/2016;11Ê-Ê12;50595,7
14/02/2016;12Ê-Ê13;50789,9
14/02/2016;13Ê-Ê14;50324,6
14/02/2016;14Ê-Ê15;49765,5
14/02/2016;15Ê-Ê16;49905,9
14/02/2016;16Ê-Ê17;51344,7
14/02/2016;17Ê-Ê18;54085,7
14/02/2016;18Ê-Ê19;55381,6
14/02/2016;19Ê-Ê20;54593,4
14/02/2016;20Ê-Ê21;53257,5
14/02/2016;21Ê-Ê22;52297,9
14/02/2016;22Ê-Ê23;50454,8
14/02/2016;23Ê-Ê00;47844,6
15/02/2016;00Ê-Ê01;45105,9
15/02/2016;01Ê-Ê02;44319,9
15/02/2016;02Ê-Ê03;44093,3
15/02/2016;03Ê-Ê04;44471,1
15/02/2016;04Ê-Ê05;45517,5
15/02/2016;05Ê-Ê06;48433,3
15/02/2016;06Ê-Ê07;54230,7
15/02/2016;07Ê-Ê08;59681,7
15/02/2016;08Ê-Ê09;59929
15/02/2016;09Ê-Ê10;59759,2
15/02/2016;10Ê-Ê11;59752,4
15/02/2016;11Ê-Ê12;59565,8
15/02/2016;12Ê-Ê13;58725,3
15/02/2016;13Ê-Ê14;58140,5
15/02/2016;14Ê-Ê15;57769,6
15/02/2016;15Ê-Ê16;57772,3
15/02/2016;16Ê-Ê17;58805,5
15/02/2016;17Ê-Ê18;59981,9
15/02/2016;18Ê-Ê19;60009,8
15/02/2016;19Ê-Ê20;59285,7
15/02/2016;20Ê-Ê21;57259,2
15/02/2016;21Ê-Ê22;55829,2
15/02/2016;22Ê-Ê23;53472,6
15/02/2016;23Ê-Ê00;50554,2
16/02/2016;00Ê-Ê01;48930,9
16/02/2016;01Ê-Ê02;48344
16/02/2016;02Ê-Ê03;48120,3
16/02/2016;03Ê-Ê04;48470,3
16/02/2016;04Ê-Ê05;49566,6
16/02/2016;05Ê-Ê06;52780,6
16/02/2016;06Ê-Ê07;57702,1
16/02/2016;07Ê-Ê08;59589,7
16/02/2016;08Ê-Ê09;59803,4
16/02/2016;09Ê-Ê10;59706,1
16/02/2016;10Ê-Ê11;60096,1
16/02/2016;11Ê-Ê12;59858,8
16/02/2016;12Ê-Ê13;59412,7
16/02/2016;13Ê-Ê14;58800,3
16/02/2016;14Ê-Ê15;58606,1
16/02/2016;15Ê-Ê16;58429,7
16/02/2016;16Ê-Ê17;59119,5
16/02/2016;17Ê-Ê18;59929,7
16/02/2016;18Ê-Ê19;60038,2
16/02/2016;19Ê-Ê20;59283
16/02/2016;20Ê-Ê21;57079,7
16/02/2016;21Ê-Ê22;55427,3
16/02/2016;22Ê-Ê23;52801,6
16/02/2016;23Ê-Ê00;49733,1
17/02/2016;00Ê-Ê01;47199
17/02/2016;01Ê-Ê02;46132
17/02/2016;02Ê-Ê03;45719,9
17/02/2016;03Ê-Ê04;45975,8
17/02/2016;04Ê-Ê05;47053,1
17/02/2016;05Ê-Ê06;49844,9
17/02/2016;06Ê-Ê07;54718,4
17/02/2016;07Ê-Ê08;58639,8
17/02/2016;08Ê-Ê09;59311,4
17/02/2016;09Ê-Ê10;58818,2
17/02/2016;10Ê-Ê11;58321,1
17/02/2016;11Ê-Ê12;57529,6
17/02/2016;12Ê-Ê13;56700,4
17/02/2016;13Ê-Ê14;56238,5
17/02/2016;14Ê-Ê15;55751,9
17/02/2016;15Ê-Ê16;55900,2
17/02/2016;16Ê-Ê17;56538,7
17/02/2016;17Ê-Ê18;58303,2
17/02/2016;18Ê-Ê19;58676,2
17/02/2016;19Ê-Ê20;57642,2
17/02/2016;20Ê-Ê21;55665,7
17/02/2016;21Ê-Ê22;54172,4
17/02/2016;22Ê-Ê23;51992,8
17/02/2016;23Ê-Ê00;49392,2
18/02/2016;00Ê-Ê01;46933,3
18/02/2016;01Ê-Ê02;46368,5
18/02/2016;02Ê-Ê03;46113,7
18/02/2016;03Ê-Ê04;46471,2
18/02/2016;04Ê-Ê05;47559,5
18/02/2016;05Ê-Ê06;50624,2
18/02/2016;06Ê-Ê07;56111,7
18/02/2016;07Ê-Ê08;59424,8
18/02/2016;08Ê-Ê09;59777,5
18/02/2016;09Ê-Ê10;59584,1
18/02/2016;10Ê-Ê11;59480,2
18/02/2016;11Ê-Ê12;59148,5
18/02/2016;12Ê-Ê13;58333,2
18/02/2016;13Ê-Ê14;58064,2
18/02/2016;14Ê-Ê15;57920,9
18/02/2016;15Ê-Ê16;58234,5
18/02/2016;16Ê-Ê17;58663,4
18/02/2016;17Ê-Ê18;59886,6
18/02/2016;18Ê-Ê19;59995,6
18/02/2016;19Ê-Ê20;59357,3
18/02/2016;20Ê-Ê21;57370,1
18/02/2016;21Ê-Ê22;55536,4
18/02/2016;22Ê-Ê23;53073,4
18/02/2016;23Ê-Ê00;50043,1
19/02/2016;00Ê-Ê01;47500,8
19/02/2016;01Ê-Ê02;46587,3
19/02/2016;02Ê-Ê03;46310
19/02/2016;03Ê-Ê04;46957,9
19/02/2016;04Ê-Ê05;48086,4
19/02/2016;05Ê-Ê06;50819
19/02/2016;06Ê-Ê07;55925,6
19/02/2016;07Ê-Ê08;59574,6
19/02/2016;08Ê-Ê09;59965,3
19/02/2016;09Ê-Ê10;59704,8
19/02/2016;10Ê-Ê11;59338,7
19/02/2016;11Ê-Ê12;58685,9
19/02/2016;12Ê-Ê13;57947,8
19/02/2016;13Ê-Ê14;57032,5
19/02/2016;14Ê-Ê15;56352,9
19/02/2016;15Ê-Ê16;55968,6
19/02/2016;16Ê-Ê17;56312,9
19/02/2016;17Ê-Ê18;57817
19/02/2016;18Ê-Ê19;58020,3
19/02/2016;19Ê-Ê20;56438,1
19/02/2016;20Ê-Ê21;53863,2
19/02/2016;21Ê-Ê22;52024,3
19/02/2016;22Ê-Ê23;49561,1
19/02/2016;23Ê-Ê00;46897,1
20/02/2016;00Ê-Ê01;44326,7
20/02/2016;01Ê-Ê02;42441
20/02/2016;02Ê-Ê03;41923,2
20/02/2016;03Ê-Ê04;41876,9
20/02/2016;04Ê-Ê05;42021,8
20/02/2016;05Ê-Ê06;43116,9
20/02/2016;06Ê-Ê07;44347,9
20/02/2016;07Ê-Ê08;44912,5
20/02/2016;08Ê-Ê09;47252,1
20/02/2016;09Ê-Ê10;49053,6
20/02/2016;10Ê-Ê11;49602,1
20/02/2016;11Ê-Ê12;49392,6
20/02/2016;12Ê-Ê13;48726
20/02/2016;13Ê-Ê14;47851
20/02/2016;14Ê-Ê15;47725,4
20/02/2016;15Ê-Ê16;47873,7
20/02/2016;16Ê-Ê17;49319,8
20/02/2016;17Ê-Ê18;52423,4
20/02/2016;18Ê-Ê19;52668,4
20/02/2016;19Ê-Ê20;51137,2
20/02/2016;20Ê-Ê21;48472,6
20/02/2016;21Ê-Ê22;47013,6
20/02/2016;22Ê-Ê23;45486,2
20/02/2016;23Ê-Ê00;43726,2
21/02/2016;00Ê-Ê01;41491
21/02/2016;01Ê-Ê02;40335,3
21/02/2016;02Ê-Ê03;40169,7
21/02/2016;03Ê-Ê04;40200,6
21/02/2016;04Ê-Ê05;40427,9
21/02/2016;05Ê-Ê06;40713,4
21/02/2016;06Ê-Ê07;41922,9
21/02/2016;07Ê-Ê08;43088,7
21/02/2016;08Ê-Ê09;44143
21/02/2016;09Ê-Ê10;45950
21/02/2016;10Ê-Ê11;46833
21/02/2016;11Ê-Ê12;46993,1
21/02/2016;12Ê-Ê13;46794,5
21/02/2016;13Ê-Ê14;46002,7
21/02/2016;14Ê-Ê15;45984,1
21/02/2016;15Ê-Ê16;46133,8
21/02/2016;16Ê-Ê17;47198
21/02/2016;17Ê-Ê18;49554,7
21/02/2016;18Ê-Ê19;50873,1
21/02/2016;19Ê-Ê20;50489
21/02/2016;20Ê-Ê21;49171,6
21/02/2016;21Ê-Ê22;47699,1
21/02/2016;22Ê-Ê23;46174,4
21/02/2016;23Ê-Ê00;44132,2
22/02/2016;00Ê-Ê01;42343,4
22/02/2016;01Ê-Ê02;41508,9
22/02/2016;02Ê-Ê03;41294,2
22/02/2016;03Ê-Ê04;41639
22/02/2016;04Ê-Ê05;42802,1
22/02/2016;05Ê-Ê06;45706,2
22/02/2016;06Ê-Ê07;50844,4
22/02/2016;07Ê-Ê08;56124,1
22/02/2016;08Ê-Ê09;57308,4
22/02/2016;09Ê-Ê10;56945
22/02/2016;10Ê-Ê11;56445,8
22/02/2016;11Ê-Ê12;55731,1
22/02/2016;12Ê-Ê13;55000,4
22/02/2016;13Ê-Ê14;54404,2
22/02/2016;14Ê-Ê15;54120,4
22/02/2016;15Ê-Ê16;54138,5
22/02/2016;16Ê-Ê17;54659,2
22/02/2016;17Ê-Ê18;56619,1
22/02/2016;18Ê-Ê19;57056,3
22/02/2016;19Ê-Ê20;56088,9
22/02/2016;20Ê-Ê21;54312,4
22/02/2016;21Ê-Ê22;52662,6
22/02/2016;22Ê-Ê23;50104,5
22/02/2016;23Ê-Ê00;47025,9
23/02/2016;00Ê-Ê01;44381
23/02/2016;01Ê-Ê02;43593,4
23/02/2016;02Ê-Ê03;43258,5
23/02/2016;03Ê-Ê04;42910,3
23/02/2016;04Ê-Ê05;43804,3
23/02/2016;05Ê-Ê06;47555,7
23/02/2016;06Ê-Ê07;52861,2
23/02/2016;07Ê-Ê08;57169,3
23/02/2016;08Ê-Ê09;57854,1
23/02/2016;09Ê-Ê10;57344,5
23/02/2016;10Ê-Ê11;56795,3
