Date;Month;Day;Hour;DK1_UP_P;DK1_Down_P;DK1_UP_Q;DK1_DOWN_Q;;;;;
18/01/2016;January;Monday;23;80;10;13,8;13,3;;;;;
18/01/2016;January;Monday;24;80;10;13,8;13,3;;;;;
19/01/2016;January;Tuesday;1;49;23;13,2;13,3;;;;;
19/01/2016;January;Tuesday;2;49;23;13,2;13,3;;;;;
19/01/2016;January;Tuesday;3;49;23;13,2;13,3;;;;;
19/01/2016;January;Tuesday;4;49;23;13,2;13,3;;;;;
19/01/2016;January;Tuesday;5;99;8;14;13,9;;;;;
19/01/2016;January;Tuesday;6;99;8;14;13,9;;;;;
19/01/2016;January;Tuesday;7;99;8;14;13,9;;;;;
19/01/2016;January;Tuesday;8;99;8;14;13,9;;;;;
19/01/2016;January;Tuesday;9;103;10;13,4;13,1;;;;;
19/01/2016;January;Tuesday;10;103;10;13,4;13,1;;;;;
19/01/2016;January;Tuesday;11;103;10;13,4;13,1;;;;;
19/01/2016;January;Tuesday;12;103;10;13,4;13,1;;;;;
19/01/2016;January;Tuesday;13;99;10;13,4;13,1;;;;;
19/01/2016;January;Tuesday;14;99;10;13,4;13,1;;;;;
19/01/2016;January;Tuesday;15;99;10;13,4;13,1;;;;;
19/01/2016;January;Tuesday;16;99;10;13,4;13,1;;;;;
19/01/2016;January;Tuesday;17;116;10;14,9;13,1;;;;;
19/01/2016;January;Tuesday;18;116;10;14,9;13,1;;;;;
19/01/2016;January;Tuesday;19;116;10;14,9;13,1;;;;;
19/01/2016;January;Tuesday;20;116;10;14,9;13,1;;;;;
19/01/2016;January;Tuesday;21;136;10;13;13;;;;;
19/01/2016;January;Tuesday;22;136;10;13;13;;;;;
19/01/2016;January;Tuesday;23;136;10;13;13;;;;;
19/01/2016;January;Tuesday;24;136;10;13;13;;;;;
20/01/2016;January;Wednesday;1;55;10;14,9;13,3;;;;;
20/01/2016;January;Wednesday;2;55;10;14,9;13,3;;;;;
20/01/2016;January;Wednesday;3;55;10;14,9;13,3;;;;;
20/01/2016;January;Wednesday;4;55;10;14,9;13,3;;;;;
20/01/2016;January;Wednesday;5;79;9;13,9;14,9;;;;;
20/01/2016;January;Wednesday;6;79;9;13,9;14,9;;;;;
20/01/2016;January;Wednesday;7;79;9;13,9;14,9;;;;;
20/01/2016;January;Wednesday;8;79;9;13,9;14,9;;;;;
20/01/2016;January;Wednesday;9;151;10;14,6;14,1;;;;;
20/01/2016;January;Wednesday;10;151;10;14,6;14,1;;;;;
20/01/2016;January;Wednesday;11;151;10;14,6;14,1;;;;;
20/01/2016;January;Wednesday;12;151;10;14,6;14,1;;;;;
20/01/2016;January;Wednesday;13;139;10;13,5;14,1;;;;;
20/01/2016;January;Wednesday;14;139;10;13,5;14,1;;;;;
20/01/2016;January;Wednesday;15;139;10;13,5;14,1;;;;;
20/01/2016;January;Wednesday;16;139;10;13,5;14,1;;;;;
20/01/2016;January;Wednesday;17;196;10;14,1;14,1;;;;;
20/01/2016;January;Wednesday;18;196;10;14,1;14,1;;;;;
20/01/2016;January;Wednesday;19;196;10;14,1;14,1;;;;;
20/01/2016;January;Wednesday;20;196;10;14,1;14,1;;;;;
20/01/2016;January;Wednesday;21;99;10;13,7;13;;;;;
20/01/2016;January;Wednesday;22;99;10;13,7;13;;;;;
20/01/2016;January;Wednesday;23;99;10;13,7;13;;;;;
20/01/2016;January;Wednesday;24;99;10;13,7;13;;;;;
21/01/2016;January;Thursday;1;55;10;15,6;13,3;;;;;
21/01/2016;January;Thursday;2;55;10;15,6;13,3;;;;;
21/01/2016;January;Thursday;3;55;10;15,6;13,3;;;;;
21/01/2016;January;Thursday;4;55;10;15,6;13,3;;;;;
21/01/2016;January;Thursday;5;85;10;13,7;13;;;;;
21/01/2016;January;Thursday;6;85;10;13,7;13;;;;;
21/01/2016;January;Thursday;7;85;10;13,7;13;;;;;
21/01/2016;January;Thursday;8;85;10;13,7;13;;;;;
21/01/2016;January;Thursday;9;110;10;13,3;13,5;;;;;
21/01/2016;January;Thursday;10;110;10;13,3;13,5;;;;;
21/01/2016;January;Thursday;11;110;10;13,3;13,5;;;;;
21/01/2016;January;Thursday;12;110;10;13,3;13,5;;;;;
21/01/2016;January;Thursday;13;99;10;13;13,5;;;;;
21/01/2016;January;Thursday;14;99;10;13;13,5;;;;;
21/01/2016;January;Thursday;15;99;10;13;13,5;;;;;
21/01/2016;January;Thursday;16;99;10;13;13,5;;;;;
21/01/2016;January;Thursday;17;107;10;13,7;13,5;;;;;
21/01/2016;January;Thursday;18;107;10;13,7;13,5;;;;;
21/01/2016;January;Thursday;19;107;10;13,7;13,5;;;;;
21/01/2016;January;Thursday;20;107;10;13,7;13,5;;;;;
21/01/2016;January;Thursday;21;79;10;13,8;13;;;;;
21/01/2016;January;Thursday;22;79;10;13,8;13;;;;;
21/01/2016;January;Thursday;23;79;10;13,8;13;;;;;
21/01/2016;January;Thursday;24;79;10;13,8;13;;;;;
22/01/2016;January;Friday;1;81;10;14,6;13,3;;;;;
22/01/2016;January;Friday;2;81;10;14,6;13,3;;;;;
22/01/2016;January;Friday;3;81;10;14,6;13,3;;;;;
22/01/2016;January;Friday;4;81;10;14,6;13,3;;;;;
22/01/2016;January;Friday;5;73;10;13,6;13,3;;;;;
22/01/2016;January;Friday;6;73;10;13,6;13,3;;;;;
22/01/2016;January;Friday;7;73;10;13,6;13,3;;;;;
22/01/2016;January;Friday;8;73;10;13,6;13,3;;;;;
22/01/2016;January;Friday;9;86;10;13;13,2;;;;;
22/01/2016;January;Friday;10;86;10;13;13,2;;;;;
22/01/2016;January;Friday;11;86;10;13;13,2;;;;;
22/01/2016;January;Friday;12;86;10;13;13,2;;;;;
22/01/2016;January;Friday;13;77;10;14;13;;;;;
22/01/2016;January;Friday;14;77;10;14;13;;;;;
22/01/2016;January;Friday;15;77;10;14;13;;;;;
22/01/2016;January;Friday;16;77;10;14;13;;;;;
22/01/2016;January;Friday;17;80;10;14,1;13;;;;;
22/01/2016;January;Friday;18;80;10;14,1;13;;;;;
22/01/2016;January;Friday;19;80;10;14,1;13;;;;;
22/01/2016;January;Friday;20;80;10;14,1;13;;;;;
22/01/2016;January;Friday;21;65;10;14,8;13,3;;;;;
22/01/2016;January;Friday;22;65;10;14,8;13,3;;;;;
22/01/2016;January;Friday;23;65;10;14,8;13,3;;;;;
22/01/2016;January;Friday;24;65;10;14,8;13,3;;;;;
23/01/2016;January;Saturday;1;45;10;14,8;14,3;;;;;
23/01/2016;January;Saturday;2;45;10;14,8;14,3;;;;;
23/01/2016;January;Saturday;3;45;10;14,8;14,3;;;;;
23/01/2016;January;Saturday;4;45;10;14,8;14,3;;;;;
23/01/2016;January;Saturday;5;35;10;13,5;14,3;;;;;
23/01/2016;January;Saturday;6;35;10;13,5;14,3;;;;;
23/01/2016;January;Saturday;7;35;10;13,5;14,3;;;;;
23/01/2016;January;Saturday;8;35;10;13,5;14,3;;;;;
23/01/2016;January;Saturday;9;76;10;14,5;13;;;;;
23/01/2016;January;Saturday;10;76;10;14,5;13;;;;;
23/01/2016;January;Saturday;11;76;10;14,5;13;;;;;
23/01/2016;January;Saturday;12;76;10;14,5;13;;;;;
23/01/2016;January;Saturday;13;76;10;14,5;13;;;;;
23/01/2016;January;Saturday;14;76;10;14,5;13;;;;;
23/01/2016;January;Saturday;15;76;10;14,5;13;;;;;
23/01/2016;January;Saturday;16;76;10;14,5;13;;;;;
23/01/2016;January;Saturday;17;35;10;14,5;13;;;;;
23/01/2016;January;Saturday;18;35;10;14,5;13;;;;;
23/01/2016;January;Saturday;19;35;10;14,5;13;;;;;
23/01/2016;January;Saturday;20;35;10;14,5;13;;;;;
23/01/2016;January;Saturday;21;45;10;14,7;13,3;;;;;
23/01/2016;January;Saturday;22;45;10;14,7;13,3;;;;;
23/01/2016;January;Saturday;23;45;10;14,7;13,3;;;;;
23/01/2016;January;Saturday;24;45;10;14,7;13,3;;;;;
24/01/2016;January;Sunday;1;36;10;15;14,3;;;;;
24/01/2016;January;Sunday;2;36;10;15;14,3;;;;;
24/01/2016;January;Sunday;3;36;10;15;14,3;;;;;
24/01/2016;January;Sunday;4;36;10;15;14,3;;;;;
24/01/2016;January;Sunday;5;33;10;13,8;14,3;;;;;
24/01/2016;January;Sunday;6;33;10;13,8;14,3;;;;;
24/01/2016;January;Sunday;7;33;10;13,8;14,3;;;;;
24/01/2016;January;Sunday;8;33;10;13,8;14,3;;;;;
24/01/2016;January;Sunday;9;67;10;14,2;13,9;;;;;
24/01/2016;January;Sunday;10;67;10;14,2;13,9;;;;;
24/01/2016;January;Sunday;11;67;10;14,2;13,9;;;;;
24/01/2016;January;Sunday;12;67;10;14,2;13,9;;;;;
24/01/2016;January;Sunday;13;67;10;14,2;13,9;;;;;
24/01/2016;January;Sunday;14;67;10;14,2;13,9;;;;;
24/01/2016;January;Sunday;15;67;10;14,2;13,9;;;;;
24/01/2016;January;Sunday;16;67;10;14,2;13,9;;;;;
24/01/2016;January;Sunday;17;33;10;14,8;13,4;;;;;
24/01/2016;January;Sunday;18;33;10;14,8;13,4;;;;;
24/01/2016;January;Sunday;19;33;10;14,8;13,4;;;;;
24/01/2016;January;Sunday;20;33;10;14,8;13,4;;;;;
24/01/2016;January;Sunday;21;36;10;14,8;13,3;;;;;
24/01/2016;January;Sunday;22;36;10;14,8;13,3;;;;;
24/01/2016;January;Sunday;23;36;10;14,8;13,3;;;;;
24/01/2016;January;Sunday;24;36;10;14,8;13,3;;;;;
25/01/2016;January;Monday;1;33;9;14,6;13,3;;;;;
25/01/2016;January;Monday;2;33;9;14,6;13,3;;;;;
25/01/2016;January;Monday;3;33;9;14,6;13,3;;;;;
25/01/2016;January;Monday;4;33;9;14,6;13,3;;;;;
25/01/2016;January;Monday;5;53;9;13,6;13,3;;;;;
25/01/2016;January;Monday;6;53;9;13,6;13,3;;;;;
25/01/2016;January;Monday;7;53;9;13,6;13,3;;;;;
25/01/2016;January;Monday;8;53;9;13,6;13,3;;;;;
25/01/2016;January;Monday;9;67;9;13,1;13,8;;;;;
25/01/2016;January;Monday;10;67;9;13,1;13,8;;;;;
25/01/2016;January;Monday;11;67;9;13,1;13,8;;;;;
25/01/2016;January;Monday;12;67;9;13,1;13,8;;;;;
25/01/2016;January;Monday;13;42;9;15;13,8;;;;;
25/01/2016;January;Monday;14;42;9;15;13,8;;;;;
25/01/2016;January;Monday;15;42;9;15;13,8;;;;;
25/01/2016;January;Monday;16;42;9;15;13,8;;;;;
25/01/2016;January;Monday;17;35;9;14,8;13,8;;;;;
25/01/2016;January;Monday;18;35;9;14,8;13,8;;;;;
25/01/2016;January;Monday;19;35;9;14,8;13,8;;;;;
25/01/2016;January;Monday;20;35;9;14,8;13,8;;;;;
25/01/2016;January;Monday;21;33;9;14,9;13,3;;;;;
25/01/2016;January;Monday;22;33;9;14,9;13,3;;;;;
25/01/2016;January;Monday;23;33;9;14,9;13,3;;;;;
25/01/2016;January;Monday;24;33;9;14,9;13,3;;;;;
26/01/2016;January;Tuesday;1;67;10;16,5;13,3;;;;;
26/01/2016;January;Tuesday;2;67;10;16,5;13,3;;;;;
26/01/2016;January;Tuesday;3;67;10;16,5;13,3;;;;;
26/01/2016;January;Tuesday;4;67;10;16,5;13,3;;;;;
26/01/2016;January;Tuesday;5;99;9;13,3;14,9;;;;;
26/01/2016;January;Tuesday;6;99;9;13,3;14,9;;;;;
26/01/2016;January;Tuesday;7;99;9;13,3;14,9;;;;;
26/01/2016;January;Tuesday;8;99;9;13,3;14,9;;;;;
26/01/2016;January;Tuesday;9;99;9;13,1;13,8;;;;;
26/01/2016;January;Tuesday;10;99;9;13,1;13,8;;;;;
26/01/2016;January;Tuesday;11;99;9;13,1;13,8;;;;;
26/01/2016;January;Tuesday;12;99;9;13,1;13,8;;;;;
26/01/2016;January;Tuesday;13;89;10;14,8;13,4;;;;;
26/01/2016;January;Tuesday;14;89;10;14,8;13,4;;;;;
26/01/2016;January;Tuesday;15;89;10;14,8;13,4;;;;;
26/01/2016;January;Tuesday;16;89;10;14,8;13,4;;;;;
26/01/2016;January;Tuesday;17;91;10;14,3;13,4;;;;;
26/01/2016;January;Tuesday;18;91;10;14,3;13,4;;;;;
26/01/2016;January;Tuesday;19;91;10;14,3;13,4;;;;;
26/01/2016;January;Tuesday;20;91;10;14,3;13,4;;;;;
26/01/2016;January;Tuesday;21;70;9;16;14,9;;;;;
26/01/2016;January;Tuesday;22;70;9;16;14,9;;;;;
26/01/2016;January;Tuesday;23;70;9;16;14,9;;;;;
26/01/2016;January;Tuesday;24;70;9;16;14,9;;;;;
27/01/2016;January;Wednesday;1;132;186;24,8;28,7;;;;;
27/01/2016;January;Wednesday;2;132;186;24,8;28,7;;;;;
27/01/2016;January;Wednesday;3;132;186;24,8;28,7;;;;;
27/01/2016;January;Wednesday;4;132;186;24,8;28,7;;;;;
27/01/2016;January;Wednesday;5;73;22;27,4;25,1;;;;;
27/01/2016;January;Wednesday;6;73;22;27,4;25,1;;;;;
27/01/2016;January;Wednesday;7;73;22;27,4;25,1;;;;;
27/01/2016;January;Wednesday;8;73;22;27,4;25,1;;;;;
27/01/2016;January;Wednesday;9;76;22;24,1;28,6;;;;;
27/01/2016;January;Wednesday;10;76;22;24,1;28,6;;;;;
27/01/2016;January;Wednesday;11;76;22;24,1;28,6;;;;;
27/01/2016;January;Wednesday;12;76;22;24,1;28,6;;;;;
27/01/2016;January;Wednesday;13;103;30;26;27,7;;;;;
27/01/2016;January;Wednesday;14;103;30;26;27,7;;;;;
27/01/2016;January;Wednesday;15;103;30;26;27,7;;;;;
27/01/2016;January;Wednesday;16;103;30;26;27,7;;;;;
27/01/2016;January;Wednesday;17;106;22;25,7;31,5;;;;;
27/01/2016;January;Wednesday;18;106;22;25,7;31,5;;;;;
27/01/2016;January;Wednesday;19;106;22;25,7;31,5;;;;;
27/01/2016;January;Wednesday;20;106;22;25,7;31,5;;;;;
27/01/2016;January;Wednesday;21;73;22;26;26,3;;;;;
27/01/2016;January;Wednesday;22;73;22;26;26,3;;;;;
27/01/2016;January;Wednesday;23;73;22;26;26,3;;;;;
27/01/2016;January;Wednesday;24;73;22;26;26,3;;;;;
28/01/2016;January;Thursday;1;33;30;13,7;16,6;;;;;
28/01/2016;January;Thursday;2;33;30;13,7;16,6;;;;;
28/01/2016;January;Thursday;3;33;30;13,7;16,6;;;;;
28/01/2016;January;Thursday;4;33;30;13,7;16,6;;;;;
28/01/2016;January;Thursday;5;69;26;14,7;13,4;;;;;
28/01/2016;January;Thursday;6;69;26;14,7;13,4;;;;;
28/01/2016;January;Thursday;7;69;26;14,7;13,4;;;;;
28/01/2016;January;Thursday;8;69;26;14,7;13,4;;;;;
28/01/2016;January;Thursday;9;188;30;13,3;15,7;;;;;
28/01/2016;January;Thursday;10;188;30;13,3;15,7;;;;;
28/01/2016;January;Thursday;11;188;30;13,3;15,7;;;;;
28/01/2016;January;Thursday;12;188;30;13,3;15,7;;;;;
28/01/2016;January;Thursday;13;184;30;14,4;15,7;;;;;
28/01/2016;January;Thursday;14;184;30;14,4;15,7;;;;;
28/01/2016;January;Thursday;15;184;30;14,4;15,7;;;;;
28/01/2016;January;Thursday;16;184;30;14,4;15,7;;;;;
28/01/2016;January;Thursday;17;187;30;14,7;15,7;;;;;
28/01/2016;January;Thursday;18;187;30;14,7;15,7;;;;;
28/01/2016;January;Thursday;19;187;30;14,7;15,7;;;;;
28/01/2016;January;Thursday;20;187;30;14,7;15,7;;;;;
28/01/2016;January;Thursday;21;70;9;14;13,3;;;;;
28/01/2016;January;Thursday;22;70;9;14;13,3;;;;;
28/01/2016;January;Thursday;23;70;9;14;13,3;;;;;
28/01/2016;January;Thursday;24;70;9;14;13,3;;;;;
29/01/2016;January;Friday;1;39;30;14,4;14,6;;;;;
29/01/2016;January;Friday;2;39;30;14,4;14,6;;;;;
29/01/2016;January;Friday;3;39;30;14,4;14,6;;;;;
29/01/2016;January;Friday;4;39;30;14,4;14,6;;;;;
29/01/2016;January;Friday;5;48;30;13,7;15,6;;;;;
29/01/2016;January;Friday;6;48;30;13,7;15,6;;;;;
29/01/2016;January;Friday;7;48;30;13,7;15,6;;;;;
29/01/2016;January;Friday;8;48;30;13,7;15,6;;;;;
29/01/2016;January;Friday;9;149;30;22,4;15,7;;;;;
29/01/2016;January;Friday;10;149;30;22,4;15,7;;;;;
29/01/2016;January;Friday;11;149;30;22,4;15,7;;;;;
29/01/2016;January;Friday;12;149;30;22,4;15,7;;;;;
29/01/2016;January;Friday;13;149;30;22,4;15,7;;;;;
29/01/2016;January;Friday;14;149;30;22,4;15,7;;;;;
29/01/2016;January;Friday;15;149;30;22,4;15,7;;;;;
29/01/2016;January;Friday;16;149;30;22,4;15,7;;;;;
29/01/2016;January;Friday;17;68;30;14,7;15,7;;;;;
29/01/2016;January;Friday;18;68;30;14,7;15,7;;;;;
29/01/2016;January;Friday;19;68;30;14,7;15,7;;;;;
29/01/2016;January;Friday;20;68;30;14,7;15,7;;;;;
29/01/2016;January;Friday;21;33;10;13,7;14,3;;;;;
29/01/2016;January;Friday;22;33;10;13,7;14,3;;;;;
29/01/2016;January;Friday;23;33;10;13,7;14,3;;;;;
29/01/2016;January;Friday;24;33;10;13,7;14,3;;;;;
30/01/2016;January;Saturday;1;33;43;13,6;16,4;;;;;
30/01/2016;January;Saturday;2;33;43;13,6;16,4;;;;;
30/01/2016;January;Saturday;3;33;43;13,6;16,4;;;;;
30/01/2016;January;Saturday;4;33;43;13,6;16,4;;;;;
30/01/2016;January;Saturday;5;33;200;13,6;16,9;;;;;
30/01/2016;January;Saturday;6;33;200;13,6;16,9;;;;;
30/01/2016;January;Saturday;7;33;200;13,6;16,9;;;;;
30/01/2016;January;Saturday;8;33;200;13,6;16,9;;;;;
30/01/2016;January;Saturday;9;62;30;14,7;18;;;;;
30/01/2016;January;Saturday;10;62;30;14,7;18;;;;;
30/01/2016;January;Saturday;11;62;30;14,7;18;;;;;
30/01/2016;January;Saturday;12;62;30;14,7;18;;;;;
30/01/2016;January;Saturday;13;63;30;14,7;18;;;;;
30/01/2016;January;Saturday;14;63;30;14,7;18;;;;;
30/01/2016;January;Saturday;15;63;30;14,7;18;;;;;
30/01/2016;January;Saturday;16;63;30;14,7;18;;;;;
30/01/2016;January;Saturday;17;70;30;15;18;;;;;
30/01/2016;January;Saturday;18;70;30;15;18;;;;;
30/01/2016;January;Saturday;19;70;30;15;18;;;;;
30/01/2016;January;Saturday;20;70;30;15;18;;;;;
30/01/2016;January;Saturday;21;34;10;13;13,4;;;;;
30/01/2016;January;Saturday;22;34;10;13;13,4;;;;;
30/01/2016;January;Saturday;23;34;10;13;13,4;;;;;
30/01/2016;January;Saturday;24;34;10;13;13,4;;;;;
31/01/2016;January;Sunday;1;33;41;13,7;16,4;;;;;
31/01/2016;January;Sunday;2;33;41;13,7;16,4;;;;;
31/01/2016;January;Sunday;3;33;41;13,7;16,4;;;;;
31/01/2016;January;Sunday;4;33;41;13,7;16,4;;;;;
31/01/2016;January;Sunday;5;33;34;13,7;16,4;;;;;
31/01/2016;January;Sunday;6;33;34;13,7;16,4;;;;;
31/01/2016;January;Sunday;7;33;34;13,7;16,4;;;;;
31/01/2016;January;Sunday;8;33;34;13,7;16,4;;;;;
31/01/2016;January;Sunday;9;57;30;14,4;15,5;;;;;
31/01/2016;January;Sunday;10;57;30;14,4;15,5;;;;;
31/01/2016;January;Sunday;11;57;30;14,4;15,5;;;;;
31/01/2016;January;Sunday;12;57;30;14,4;15,5;;;;;
31/01/2016;January;Sunday;13;63;30;14,4;17,7;;;;;
31/01/2016;January;Sunday;14;63;30;14,4;17,7;;;;;
31/01/2016;January;Sunday;15;63;30;14,4;17,7;;;;;
31/01/2016;January;Sunday;16;63;30;14,4;17,7;;;;;
31/01/2016;January;Sunday;17;84;30;15;18;;;;;
31/01/2016;January;Sunday;18;84;30;15;18;;;;;
31/01/2016;January;Sunday;19;84;30;15;18;;;;;
31/01/2016;January;Sunday;20;84;30;15;18;;;;;
31/01/2016;January;Sunday;21;56;10;13;15,2;;;;;
31/01/2016;January;Sunday;22;56;10;13;15,2;;;;;
31/01/2016;January;Sunday;23;56;10;13;15,2;;;;;
31/01/2016;January;Sunday;24;56;10;13;15,2;;;;;
01/02/2016;February;Monday;1;40;10;13,7;14,2;;;;;
01/02/2016;February;Monday;2;40;10;13,7;14,2;;;;;
01/02/2016;February;Monday;3;40;10;13,7;14,2;;;;;
01/02/2016;February;Monday;4;40;10;13,7;14,2;;;;;
01/02/2016;February;Monday;5;77;10;15,5;15,2;;;;;
01/02/2016;February;Monday;6;77;10;15,5;15,2;;;;;
01/02/2016;February;Monday;7;77;10;15,5;15,2;;;;;
01/02/2016;February;Monday;8;77;10;15,5;15,2;;;;;
01/02/2016;February;Monday;9;138;10;14;13,3;;;;;
01/02/2016;February;Monday;10;138;10;14;13,3;;;;;
01/02/2016;February;Monday;11;138;10;14;13,3;;;;;
01/02/2016;February;Monday;12;138;10;14;13,3;;;;;
01/02/2016;February;Monday;13;72;10;13;13,3;;;;;
01/02/2016;February;Monday;14;72;10;13;13,3;;;;;
01/02/2016;February;Monday;15;72;10;13;13,3;;;;;
01/02/2016;February;Monday;16;72;10;13;13,3;;;;;
01/02/2016;February;Monday;17;72;10;13,3;13,3;;;;;
01/02/2016;February;Monday;18;72;10;13,3;13,3;;;;;
01/02/2016;February;Monday;19;72;10;13,3;13,3;;;;;
01/02/2016;February;Monday;20;72;10;13,3;13,3;;;;;
01/02/2016;February;Monday;21;33;10;13,3;13,4;;;;;
01/02/2016;February;Monday;22;33;10;13,3;13,4;;;;;
01/02/2016;February;Monday;23;33;10;13,3;13,4;;;;;
01/02/2016;February;Monday;24;33;10;13,3;13,4;;;;;
02/02/2016;February;Tuesday;1;30;95;13,9;14,4;;;;;
02/02/2016;February;Tuesday;2;30;95;13,9;14,4;;;;;
02/02/2016;February;Tuesday;3;30;95;13,9;14,4;;;;;
02/02/2016;February;Tuesday;4;30;95;13,9;14,4;;;;;
02/02/2016;February;Tuesday;5;33;95;15;14,4;;;;;
02/02/2016;February;Tuesday;6;33;95;15;14,4;;;;;
02/02/2016;February;Tuesday;7;33;95;15;14,4;;;;;
02/02/2016;February;Tuesday;8;33;95;15;14,4;;;;;
02/02/2016;February;Tuesday;9;150;30;21,3;13,8;;;;;
02/02/2016;February;Tuesday;10;150;30;21,3;13,8;;;;;
02/02/2016;February;Tuesday;11;150;30;21,3;13,8;;;;;
02/02/2016;February;Tuesday;12;150;30;21,3;13,8;;;;;
02/02/2016;February;Tuesday;13;95;30;14;14,3;;;;;
02/02/2016;February;Tuesday;14;95;30;14;14,3;;;;;
02/02/2016;February;Tuesday;15;95;30;14;14,3;;;;;
02/02/2016;February;Tuesday;16;95;30;14;14,3;;;;;
02/02/2016;February;Tuesday;17;52,23;30;8,5;14,3;;;;;
02/02/2016;February;Tuesday;18;52,23;30;8,5;14,3;;;;;
02/02/2016;February;Tuesday;19;52,23;30;8,5;14,3;;;;;
02/02/2016;February;Tuesday;20;52,23;30;8,5;14,3;;;;;
02/02/2016;February;Tuesday;21;33;30;13,8;17,6;;;;;
02/02/2016;February;Tuesday;22;33;30;13,8;17,6;;;;;
02/02/2016;February;Tuesday;23;33;30;13,8;17,6;;;;;
02/02/2016;February;Tuesday;24;33;30;13,8;17,6;;;;;
03/02/2016;February;Wednesday;1;33;30;14;16,6;;;;;
03/02/2016;February;Wednesday;2;33;30;14;16,6;;;;;
03/02/2016;February;Wednesday;3;33;30;14;16,6;;;;;
03/02/2016;February;Wednesday;4;33;30;14;16,6;;;;;
03/02/2016;February;Wednesday;5;37;30;14;17,6;;;;;
03/02/2016;February;Wednesday;6;37;30;14;17,6;;;;;
03/02/2016;February;Wednesday;7;37;30;14;17,6;;;;;
03/02/2016;February;Wednesday;8;37;30;14;17,6;;;;;
03/02/2016;February;Wednesday;9;74,62;30;8,7;14,3;;;;;
03/02/2016;February;Wednesday;10;74,62;30;8,7;14,3;;;;;
03/02/2016;February;Wednesday;11;74,62;30;8,7;14,3;;;;;
03/02/2016;February;Wednesday;12;74,62;30;8,7;14,3;;;;;
03/02/2016;February;Wednesday;13;74,62;30;8,7;14,3;;;;;
03/02/2016;February;Wednesday;14;74,62;30;8,7;14,3;;;;;
03/02/2016;February;Wednesday;15;74,62;30;8,7;14,3;;;;;
03/02/2016;February;Wednesday;16;74,62;30;8,7;14,3;;;;;
03/02/2016;February;Wednesday;17;52,23;30;9;14,3;;;;;
03/02/2016;February;Wednesday;18;52,23;30;9;14,3;;;;;
03/02/2016;February;Wednesday;19;52,23;30;9;14,3;;;;;
03/02/2016;February;Wednesday;20;52,23;30;9;14,3;;;;;
03/02/2016;February;Wednesday;21;55;30;13,3;17,6;;;;;
03/02/2016;February;Wednesday;22;55;30;13,3;17,6;;;;;
03/02/2016;February;Wednesday;23;55;30;13,3;17,6;;;;;
03/02/2016;February;Wednesday;24;55;30;13,3;17,6;;;;;
04/02/2016;February;Thursday;1;44;10;13,5;14,9;;;;;
04/02/2016;February;Thursday;2;44;10;13,5;14,9;;;;;
04/02/2016;February;Thursday;3;44;10;13,5;14,9;;;;;
04/02/2016;February;Thursday;4;44;10;13,5;14,9;;;;;
04/02/2016;February;Thursday;5;54;10;13,5;13;;;;;
04/02/2016;February;Thursday;6;54;10;13,5;13;;;;;
04/02/2016;February;Thursday;7;54;10;13,5;13;;;;;
04/02/2016;February;Thursday;8;54;10;13,5;13;;;;;
04/02/2016;February;Thursday;9;74,63;22;9,5;21,9;;;;;
04/02/2016;February;Thursday;10;74,63;22;9,5;21,9;;;;;
04/02/2016;February;Thursday;11;74,63;22;9,5;21,9;;;;;
04/02/2016;February;Thursday;12;74,63;22;9,5;21,9;;;;;
04/02/2016;February;Thursday;13;150;22;20,8;20,4;;;;;
04/02/2016;February;Thursday;14;150;22;20,8;20,4;;;;;
04/02/2016;February;Thursday;15;150;22;20,8;20,4;;;;;
04/02/2016;February;Thursday;16;150;22;20,8;20,4;;;;;
04/02/2016;February;Thursday;17;49;22;14,6;20,4;;;;;
04/02/2016;February;Thursday;18;49;22;14,6;20,4;;;;;
04/02/2016;February;Thursday;19;49;22;14,6;20,4;;;;;
04/02/2016;February;Thursday;20;49;22;14,6;20,4;;;;;
04/02/2016;February;Thursday;21;64;10;15,5;13;;;;;
04/02/2016;February;Thursday;22;64;10;15,5;13;;;;;
04/02/2016;February;Thursday;23;64;10;15,5;13;;;;;
04/02/2016;February;Thursday;24;64;10;15,5;13;;;;;
05/02/2016;February;Friday;1;56;10;13,2;14,8;;;;;
05/02/2016;February;Friday;2;56;10;13,2;14,8;;;;;
05/02/2016;February;Friday;3;56;10;13,2;14,8;;;;;
05/02/2016;February;Friday;4;56;10;13,2;14,8;;;;;
05/02/2016;February;Friday;5;52;10;13;14,8;;;;;
05/02/2016;February;Friday;6;52;10;13;14,8;;;;;
05/02/2016;February;Friday;7;52;10;13;14,8;;;;;
05/02/2016;February;Friday;8;52;10;13;14,8;;;;;
05/02/2016;February;Friday;9;67,15;10;12,4;13,6;;;;;
05/02/2016;February;Friday;10;67,15;10;12,4;13,6;;;;;
05/02/2016;February;Friday;11;67,15;10;12,4;13,6;;;;;
05/02/2016;February;Friday;12;67,15;10;12,4;13,6;;;;;
05/02/2016;February;Friday;13;45;10;15;13,6;;;;;
05/02/2016;February;Friday;14;45;10;15;13,6;;;;;
05/02/2016;February;Friday;15;45;10;15;13,6;;;;;
05/02/2016;February;Friday;16;45;10;15;13,6;;;;;
05/02/2016;February;Friday;17;45;10;15;13,6;;;;;
05/02/2016;February;Friday;18;45;10;15;13,6;;;;;
05/02/2016;February;Friday;19;45;10;15;13,6;;;;;
