Hours;DK1;DK2;DK;SYS;DK1;DK2
10Ê-Ê11;2277;1651;3928;196,8;164,82;243,43
11Ê-Ê12;2425;1707;4132;196,42;164,44;243,5
12Ê-Ê13;2361;1683;4044;195,31;163,7;241,94
13Ê-Ê14;2357;1694;4051;194,64;163,4;239,86
14Ê-Ê15;2290;1678;3968;192,85;162,51;239,19
15Ê-Ê16;2188;1619;3807;189,28;160,58;237,33
16Ê-Ê17;2157;1571;3728;187,13;158,57;232,65
17Ê-Ê18;2234;1578;3812;191,52;160,2;239,41
18Ê-Ê19;2179;1583;3762;195,01;160,5;251,02
19Ê-Ê20;2062;1488;3550;194,86;162,81;249,23
20Ê-Ê21;1976;1396;3372;191;162,73;238,74
21Ê-Ê22;1924;1371;3295;189,8;162,44;238,15
22Ê-Ê23;1856;1316;3172;186,9;163,1;237,18
23Ê-Ê00;1670;1187;2857;179,99;161,17;218,44
00Ê-Ê01;1542;1096;2638;176,46;162,03;204,21
01Ê-Ê02;1476;1026;2502;166,94;161,28;194,76
02Ê-Ê03;1454;1009;2463;163,44;161,14;186,88
03Ê-Ê04;1446;1033;2479;161,73;165,97;178,17
04Ê-Ê05;1460;1034;2494;161,88;179,06;179,06
05Ê-Ê06;1518;1074;2592;168,95;195,21;195,21
06Ê-Ê07;1753;1177;2930;189,33;226,53;226,53
07Ê-Ê08;2080;1351;3431;201,38;246,91;246,91
08Ê-Ê09;2251;1482;3733;207,41;270,05;270,05
09Ê-Ê10;2340;1556;3896;208,45;287,83;287,83
10Ê-Ê11;2409;1618;4027;208,9;286,71;286,71
11Ê-Ê12;2361;1626;3987;208,6;282,69;282,69
12Ê-Ê13;2268;1594;3862;205,92;267,81;267,81
13Ê-Ê14;2220;1635;3855;202,35;252,64;252,64
14Ê-Ê15;2124;1586;3710;197,29;233,52;239,25
15Ê-Ê16;2009;1546;3555;195,36;210,01;237,16
16Ê-Ê17;1990;1536;3526;193,87;211,72;230,02
17Ê-Ê18;2089;1552;3641;196,99;232,78;238,5
18Ê-Ê19;2048;1524;3572;199,97;239,69;246,39
19Ê-Ê20;1929;1422;3351;197,59;223,03;249,74
20Ê-Ê21;1829;1364;3193;194,39;208,82;241,55
21Ê-Ê22;1769;1358;3127;192,98;206,96;239,25
22Ê-Ê23;1678;1293;2971;188,59;163,07;234,49
23Ê-Ê00;1555;1209;2764;181,07;161,66;214,55
00Ê-Ê01;1441;1112;2553;177,58;161,37;219,97
01Ê-Ê02;1355;1068;2423;168,51;160,55;198,4
02Ê-Ê03;1321;1045;2366;162,26;159,88;188,44
03Ê-Ê04;1298;1036;2334;160,33;158,17;178,69
04Ê-Ê05;1323;1036;2359;157,35;156,91;166,57
05Ê-Ê06;1297;1008;2305;155,94;155,2;167,76
06Ê-Ê07;1365;1040;2405;157,72;157,2;174,98
07Ê-Ê08;1497;1135;2632;162,11;159,06;190,67
08Ê-Ê09;1655;1263;2918;168,21;161;209,93
09Ê-Ê10;1803;1354;3157;179,81;162,04;213,12
10Ê-Ê11;1824;1408;3232;181,97;162,41;221,75
11Ê-Ê12;1804;1439;3243;180,78;161,37;221,82
12Ê-Ê13;1746;1428;3174;178,17;164,12;219,97
13Ê-Ê14;1707;1429;3136;168,8;147,31;215,36
14Ê-Ê15;1701;1414;3115;162,71;143,37;210,82
15Ê-Ê16;1682;1371;3053;162,11;143,52;208,74
16Ê-Ê17;1688;1401;3089;162,11;127,76;207,03
17Ê-Ê18;1784;1442;3226;164,42;163,82;206,88
18Ê-Ê19;1787;1450;3237;168,06;163,38;204,2
19Ê-Ê20;1696;1367;3063;173,49;157,72;210,15
20Ê-Ê21;1632;1298;2930;175,57;158,17;215,06
21Ê-Ê22;1634;1305;2939;178,47;159,95;220,26
22Ê-Ê23;1616;1279;2895;179,74;160,33;219,67
23Ê-Ê00;1474;1188;2662;172,97;159,95;204,13
00Ê-Ê01;1356;1109;2465;161,65;160,31;183,06
01Ê-Ê02;1265;1071;2336;149,38;149,08;149,08
02Ê-Ê03;1238;1036;2274;137,93;133,76;133,76
03Ê-Ê04;1263;996;2259;114,06;97,93;97,93
04Ê-Ê05;1299;985;2284;106,85;94,36;94,36
05Ê-Ê06;1293;973;2266;106,85;94,88;94,88
06Ê-Ê07;1352;1013;2365;110,94;96,14;96,14
07Ê-Ê08;1458;1117;2575;127,37;122,76;135,62
08Ê-Ê09;1629;1225;2854;149,83;137,63;186,18
09Ê-Ê10;1760;1336;3096;161,2;143,28;206,11
10Ê-Ê11;1846;1395;3241;166,48;149,53;209,31
11Ê-Ê12;1846;1433;3279;175,85;157,04;215,85
12Ê-Ê13;1864;1428;3292;172,06;155,55;215,85
13Ê-Ê14;1846;1438;3284;167;150,27;212,58
14Ê-Ê15;1833;1419;3252;163,13;148,34;205,89
15Ê-Ê16;1831;1405;3236;162,54;147,59;203,66
16Ê-Ê17;1900;1435;3335;162,61;148,34;202,25
17Ê-Ê18;2046;1524;3570;163,36;95,47;201,43
18Ê-Ê19;2035;1556;3591;168,41;183,66;202,32
19Ê-Ê20;1924;1439;3363;178,53;193,77;211,54
20Ê-Ê21;1829;1344;3173;180,61;161,05;221,21
21Ê-Ê22;1787;1336;3123;180,91;161,13;222,92
22Ê-Ê23;1714;1250;2964;179,64;161,28;214,89
23Ê-Ê00;1590;1145;2735;166,11;160,53;195,78
00Ê-Ê01;1478;1075;2553;158,08;153,32;157,11
01Ê-Ê02;1436;1061;2497;132,57;122,24;125,21
02Ê-Ê03;1434;1036;2470;110,34;95,99;95,99
03Ê-Ê04;1441;982;2423;96,51;60,67;60,67
04Ê-Ê05;1436;1006;2442;96,36;60,38;60,38
05Ê-Ê06;1524;1089;2613;132,65;66,47;174,21
06Ê-Ê07;1812;1271;3083;162,47;132,72;195,11
07Ê-Ê08;2187;1494;3681;186,04;176,3;200,46
08Ê-Ê09;2407;1622;4029;192,28;162,02;212,21
09Ê-Ê10;2410;1686;4096;191,98;178,6;219,64
10Ê-Ê11;2535;1731;4266;188,42;150,64;219,35
11Ê-Ê12;2517;1761;4278;185,37;139,27;216,08
12Ê-Ê13;2450;1744;4194;181,35;146,63;213,7
13Ê-Ê14;2454;1734;4188;178,08;144,69;211,02
14Ê-Ê15;2417;1716;4133;175,33;144,84;207,52
15Ê-Ê16;2269;1658;3927;176,89;133,24;206,26
16Ê-Ê17;2206;1673;3879;174,14;154,81;199,2
17Ê-Ê18;2360;1672;4032;184,4;169,6;208,57
18Ê-Ê19;2308;1675;3983;186,26;157,48;213,7
19Ê-Ê20;2149;1555;3704;186,11;157,26;216,45
20Ê-Ê21;2038;1468;3506;182,24;156,96;207,67
21Ê-Ê22;2000;1439;3439;181,65;156,59;209,01
22Ê-Ê23;1900;1350;3250;175,48;155,18;199,57
23Ê-Ê00;1706;1226;2932;159,05;149,53;188,94
00Ê-Ê01;1574;1130;2704;144,09;143,27;145,06
01Ê-Ê02;1498;1072;2570;132,42;133,83;133,83
02Ê-Ê03;1459;1060;2519;134,35;134,05;135,47
03Ê-Ê04;1472;1040;2512;133,46;132,19;132,19
04Ê-Ê05;1517;1058;2575;135,61;134,65;139,26
05Ê-Ê06;1612;1092;2704;145,87;141,41;166,69
06Ê-Ê07;1900;1261;3161;173,09;146,69;210,63
07Ê-Ê08;2274;1471;3745;188,11;150,78;236,8
08Ê-Ê09;2437;1571;4008;194,13;157,25;252,79
09Ê-Ê10;2220;1472;3692;194,13;157,85;254,2
10Ê-Ê11;2494;1643;4137;194,05;157,18;251,08
11Ê-Ê12;2506;1670;4176;193,61;156,28;248,63
12Ê-Ê13;2433;1695;4128;193,53;155,02;245,95
13Ê-Ê14;2454;1680;4134;191,38;154,5;238,22
14Ê-Ê15;2388;1680;4068;187,51;153,38;230,19
15Ê-Ê16;2257;1603;3860;185,8;150,86;222,31
16Ê-Ê17;2220;1603;3823;177,85;149;211,15
17Ê-Ê18;2378;1715;4093;179,93;151,9;212,72
18Ê-Ê19;2284;1667;3951;183,94;149,37;221,93
19Ê-Ê20;2187;1574;3761;186,62;148,92;232,34
20Ê-Ê21;2081;1479;3560;182,45;148,7;217,77
21Ê-Ê22;2035;1491;3526;182,01;147,44;220,22
22Ê-Ê23;1919;1419;3338;175,24;151,97;211,15
23Ê-Ê00;1718;1261;2979;156,14;150,04;191,97
00Ê-Ê01;1583;1171;2754;150,54;145,18;172,03
01Ê-Ê02;1510;1119;2629;147,26;143,69;166,67
02Ê-Ê03;1488;1082;2570;144,81;143,1;159,68
03Ê-Ê04;1494;1087;2581;144,96;143,02;148,68
04Ê-Ê05;1510;1122;2632;144,81;143,54;147,78
05Ê-Ê06;1633;1178;2811;149,42;144,21;174,78
06Ê-Ê07;1950;1348;3298;182,44;151,87;209,14
07Ê-Ê08;2320;1534;3854;193,97;154,48;235,55
08Ê-Ê09;2481;1649;4130;202,23;160,06;252,5
09Ê-Ê10;2548;1700;4248;204,08;190,47;255,33
10Ê-Ê11;2647;1734;4381;205,72;172,33;263,36
11Ê-Ê12;2613;1708;4321;205,87;167,05;283,59
12Ê-Ê13;2547;1713;4260;203,71;169,13;260,83
13Ê-Ê14;2563;1729;4292;204,01;168,83;268,12
14Ê-Ê15;2495;1709;4204;203,12;162,36;278,39
15Ê-Ê16;2366;1703;4069;202,3;155,67;272,96
16Ê-Ê17;2321;1677;3998;199,03;163,33;260,83
17Ê-Ê18;2444;1766;4210;200,81;162,96;267,01
18Ê-Ê19;2378;1746;4124;199,25;166,53;264,18
19Ê-Ê20;2250;1638;3888;198,28;164,22;260,09
20Ê-Ê21;2153;1565;3718;196,05;163,33;250,79
21Ê-Ê22;2099;1517;3616;197,84;163,7;258,23
22Ê-Ê23;1972;1385;3357;198,14;155,67;239,04
23Ê-Ê00;1764;1251;3015;187,95;153,29;213,08
00Ê-Ê01;1618;1177;2795;163,52;150,72;184,72
01Ê-Ê02;1552;1130;2682;156,75;148,71;175,35
02Ê-Ê03;1507;1120;2627;156,38;148,12;173,11
03Ê-Ê04;1520;1112;2632;153,62;147,52;171,25
04Ê-Ê05;1555;1107;2662;152,66;146,7;171,55
05Ê-Ê06;1658;1167;2825;168,8;160,84;187,77
06Ê-Ê07;1980;1340;3320;193,13;208,08;217,9
07Ê-Ê08;2361;1545;3906;204,88;253,61;259,86
08Ê-Ê09;2538;1663;4201;208,75;265,36;273,03
09Ê-Ê10;2517;1721;4238;210,54;246,02;288,43
10Ê-Ê11;2611;1739;4350;212,62;229,58;301,44
11Ê-Ê12;2590;1726;4316;213,14;226,75;307,32
12Ê-Ê13;2549;1713;4262;213,59;212,54;317,81
13Ê-Ê14;2598;1709;4307;211,43;202,13;312,16
14Ê-Ê15;2515;1703;4218;209,72;185,91;300,18
15Ê-Ê16;2424;1683;4107;208,08;190,6;294,01
16Ê-Ê17;2391;1655;4046;204,14;191,12;258,89
17Ê-Ê18;2519;1718;4237;208,01;233,6;278,38
18Ê-Ê19;2454;1689;4143;206,37;255,69;275,03
19Ê-Ê20;2350;1616;3966;206,74;260,01;292,96
20Ê-Ê21;2229;1561;3790;201,76;261,2;267,67
21Ê-Ê22;2171;1526;3697;199,9;259,04;265,44
22Ê-Ê23;2031;1416;3447;201,46;251,97;251,97
23Ê-Ê00;1841;1264;3105;190,45;214,4;214,4
00Ê-Ê01;1721;1179;2900;163,65;179,05;183,44
01Ê-Ê02;1647;1122;2769;157,85;170,87;178,75
02Ê-Ê03;1619;1098;2717;156,21;156,59;175,26
03Ê-Ê04;1611;1102;2713;151,01;148,03;176,23
04Ê-Ê05;1648;1107;2755;151,6;149,15;178,23
05Ê-Ê06;1764;1130;2894;168,79;170,94;190,66
06Ê-Ê07;2067;1298;3365;190,95;207,77;218,4
07Ê-Ê08;2442;1514;3956;202,56;242,13;248,08
08Ê-Ê09;2606;1602;4208;208,58;251,43;265,86
09Ê-Ê10;2630;1669;4299;210;253,22;267,8
10Ê-Ê11;2686;1671;4357;210,37;259,69;267,95
11Ê-Ê12;2656;1691;4347;211,71;262,22;268,69
12Ê-Ê13;2533;1674;4207;209,55;259,99;267,13
13Ê-Ê14;2458;1652;4110;205,91;238,79;262,52
14Ê-Ê15;2312;1627;3939;201,52;219,44;239,16
15Ê-Ê16;2211;1593;3804;196,83;201,74;233,58
16Ê-Ê17;2188;1593;3781;192,52;180,02;228,37
17Ê-Ê18;2290;1641;3931;192,89;200,1;224,65
18Ê-Ê19;2235;1608;3843;191,33;207,84;219,22
19Ê-Ê20;2044;1521;3565;188,8;157,33;216,17
20Ê-Ê21;1922;1406;3328;185,6;152,2;216,69
21Ê-Ê22;1871;1378;3249;182,25;148,55;215,65
22Ê-Ê23;1747;1299;3046;172,13;147,73;207,24
23Ê-Ê00;1591;1213;2804;154,65;146,25;187,31
00Ê-Ê01;1467;1139;2606;151,97;150,48;161,41
01Ê-Ê02;1400;1084;2484;146,54;143,78;148,54
02Ê-Ê03;1355;1050;2405;140,96;134,56;134,56
03Ê-Ê04;1364;1032;2396;130,77;125,63;125,63
04Ê-Ê05;1382;1041;2423;124,3;119,76;119,76
05Ê-Ê06;1406;1024;2430;116,78;107,56;107,56
06Ê-Ê07;1491;1046;2537;123,4;119,61;119,61
07Ê-Ê08;1685;1145;2830;148,32;134,26;175,62
08Ê-Ê09;1867;1281;3148;154,5;149,21;186,48
09Ê-Ê10;1948;1396;3344;160,74;149,21;194,22
10Ê-Ê11;1987;1454;3441;161,86;136,42;195,85
11Ê-Ê12;1971;1470;3441;161,79;141,4;197,19
12Ê-Ê13;1929;1458;3387;160,07;137,39;196,08
13Ê-Ê14;1867;1445;3312;157,99;135,3;195,33
14Ê-Ê15;1837;1428;3265;156,58;132,7;194,44
15Ê-Ê16;1798;1412;3210;155,39;131,14;193,55
16Ê-Ê17;1829;1455;3284;157,02;101,01;194,29
17Ê-Ê18;1919;1505;3424;160,37;139,62;194,89
18Ê-Ê19;1877;1513;3390;162,53;183,88;194,74
19Ê-Ê20;1779;1417;3196;167,88;152,56;197,19
20Ê-Ê21;1706;1334;3040;171,23;152,56;201,06
21Ê-Ê22;1699;1335;3034;179,56;154,35;211,1
22Ê-Ê23;1612;1273;2885;178,74;154,72;205,52
23Ê-Ê00;1477;1171;2648;163,2;152,78;191,39
00Ê-Ê01;1374;1114;2488;152,69;150,31;178,73
01Ê-Ê02;1302;1053;2355;150,08;149,34;157,6
02Ê-Ê03;1279;1027;2306;146,66;144,95;145,92
03Ê-Ê04;1267;1022;2289;143,09;141,6;141,6
04Ê-Ê05;1253;1028;2281;136,39;134,31;134,31
05Ê-Ê06;1277;1026;2303;136,24;134,53;134,53
06Ê-Ê07;1331;1028;2359;137,14;134,38;134,38
07Ê-Ê08;1491;1134;2625;149,64;142,42;142,42
08Ê-Ê09;1688;1249;2937;155,07;148,08;148,08
09Ê-Ê10;1794;1362;3156;161,54;141,3;141,3
10Ê-Ê11;1868;1407;3275;168,24;146,89;146,89
11Ê-Ê12;1872;1442;3314;171,81;152,24;152,24
12Ê-Ê13;1803;1434;3237;168,17;142,12;142,12
13Ê-Ê14;1812;1428;3240;161,84;134,53;134,53
14Ê-Ê15;1820;1407;3227;159,76;130,59;130,59
15Ê-Ê16;1814;1428;3242;157,15;132,23;198,23
16Ê-Ê17;1844;1440;3284;162,59;125,68;198,38
17Ê-Ê18;2039;1532;3571;169,13;149,79;198,75
18Ê-Ê19;2081;1562;3643;184,09;199,05;203,88
19Ê-Ê20;1986;1469;3455;189,6;220,03;220,03
20Ê-Ê21;1911;1390;3301;194,14;229,18;229,18
21Ê-Ê22;1883;1362;3245;196,14;234,61;234,61
22Ê-Ê23;1796;1275;3071;193,69;225,61;225,61
23Ê-Ê00;1661;1163;2824;184,39;207,01;207,01
00Ê-Ê01;1562;1078;2640;161,69;187,14;191,01
01Ê-Ê02;1496;1048;2544;154,03;170,7;170,7
02Ê-Ê03;1463;1021;2484;152,32;160,8;160,8
03Ê-Ê04;1449;1004;2453;150,31;156,34;160,13
04Ê-Ê05;1475;1063;2538;149,86;162,29;162,29
05Ê-Ê06;1645;1122;2767;151,95;189,15;189,15
06Ê-Ê07;1947;1271;3218;188,7;250,61;250,61
07Ê-Ê08;2348;1496;3844;201,06;273,53;273,53
08Ê-Ê09;2540;1623;4163;203,96;267,58;267,58
09Ê-Ê10;2543;1671;4214;206,56;266,91;266,91
10Ê-Ê11;2589;1728;4317;208,65;271,37;271,37
11Ê-Ê12;2611;1735;4346;207,6;268,02;268,02
12Ê-Ê13;2530;1694;4224;209,17;286,78;286,78
13Ê-Ê14;2588;1718;4306;205,15;264,53;264,53
14Ê-Ê15;2541;1704;4245;203,14;259,77;259,77
15Ê-Ê16;2406;1640;4046;201,13;252,7;252,7
16Ê-Ê17;2371;1624;3995;197,41;241,09;241,09
17Ê-Ê18;2509;1687;4196;199,27;245,11;245,11
18Ê-Ê19;2443;1643;4086;202,62;259,1;259,1
19Ê-Ê20;2320;1569;3889;203,73;266,98;266,98
20Ê-Ê21;2214;1456;3670;204,11;255,38;255,38
21Ê-Ê22;2185;1440;3625;205,82;256,49;256,49
22Ê-Ê23;2052;1286;3338;201,2;247,19;247,19
23Ê-Ê00;1836;1144;2980;190,86;226,36;226,36
00Ê-Ê01;1678;1079;2757;173,3;195,4;195,4
01Ê-Ê02;1614;1072;2686;156,48;178,51;178,51
02Ê-Ê03;1590;1034;2624;154,25;170,69;170,69
03Ê-Ê04;1602;1025;2627;153,13;163,92;163,92
04Ê-Ê05;1646;1062;2708;152,98;164,44;164,44
05Ê-Ê06;1760;1122;2882;158,19;179,33;179,33
06Ê-Ê07;2087;1310;3397;186,1;218,91;218,91
07Ê-Ê08;2464;1562;4026;201,43;250,24;250,24
08Ê-Ê09;2621;1663;4284;206,71;256,79;256,79
09Ê-Ê10;2675;1737;4412;209,91;258,42;258,42
10Ê-Ê11;2729;1763;4492;209,91;256,19;256,19
11Ê-Ê12;2675;1764;4439;207,45;250,76;250,76
12Ê-Ê13;2639;1737;4376;203,96;249,87;249,87
13Ê-Ê14;2670;1733;4403;203,06;252,02;252,02
14Ê-Ê15;2606;1719;4325;202,54;251,73;251,73
15Ê-Ê16;2474;1696;4170;199,71;247,93;247,93
16Ê-Ê17;2433;1650;4083;197,56;233,12;233,12
17Ê-Ê18;2506;1689;4195;203,58;246,44;246,44
18Ê-Ê19;2420;1622;4042;206,48;255,45;255,45
19Ê-Ê20;2336;1567;3903;207,45;266,31;266,31
20Ê-Ê21;2230;1490;3720;202,47;259,02;259,02
21Ê-Ê22;2225;1471;3696;202,54;255,67;255,67
22Ê-Ê23;2086;1365;3451;194,88;232,53;232,53
23Ê-Ê00;1881;1237;3118;185,72;206,41;206,41
00Ê-Ê01;1732;1133;2865;161,62;186,25;186,25
01Ê-Ê02;1657;1091;2748;155,74;178,66;178,66
02Ê-Ê03;1627;1064;2691;153,88;174,94;174,94
03Ê-Ê04;1636;1061;2697;150,68;162,96;162,96
04Ê-Ê05;1674;1077;2751;151,87;167,87;167,87
05Ê-Ê06;1808;1152;2960;159,01;186,4;186,4
06Ê-Ê07;2123;1334;3457;191,83;226,5;226,5
07Ê-Ê08;2477;1536;4013;214;264,53;264,53
08Ê-Ê09;2619;1634;4253;221,22;275,84;275,84
09Ê-Ê10;2647;1693;4340;223,3;276,43;276,43
10Ê-Ê11;2690;1730;4420;227,99;291,98;291,98
11Ê-Ê12;2689;1737;4426;225,69;303,67;303,67
12Ê-Ê13;2623;1744;4367;224,57;283,13;283,13
13Ê-Ê14;2652;1740;4392;223,75;275,99;275,99
14Ê-Ê15;2596;1712;4308;220,7;275,47;275,47
15Ê-Ê16;2492;1663;4155;215,34;266,24;266,24
16Ê-Ê17;2430;1635;4065;211,03;252,03;252,03
17Ê-Ê18;2552;1719;4271;214,67;261,03;261,03
18Ê-Ê19;2467;1680;4147;212,44;265,42;265,42
19Ê-Ê20;2339;1595;3934;213,48;275,84;275,84
20Ê-Ê21;2233;1518;3751;210,28;271,22;271,22
21Ê-Ê22;2200;1514;3714;208,79;264,01;264,01
22Ê-Ê23;2076;1393;3469;199,12;241,24;241,24
23Ê-Ê00;1890;1265;3155;185,88;214,45;214,45
00Ê-Ê01;1717;1137;2854;171,39;187,24;187,24
01Ê-Ê02;1635;1066;2701;159,78;179,5;179,5
02Ê-Ê03;1601;1046;2647;157,1;173,69;173,69
03Ê-Ê04;1601;1064;2665;154,27;162,46;162,46
04Ê-Ê05;1635;1101;2736;154,94;167,37;168,63
05Ê-Ê06;1764;1170;2934;169,01;186,42;187,31
06Ê-Ê07;2091;1339;3430;191,41;225,19;228,39
07Ê-Ê08;2443;1523;3966;205,77;257,64;257,64
08Ê-Ê09;2548;1640;4188;213,88;271,55;271,55
09Ê-Ê10;2600;1709;4309;215,74;266,27;266,27
10Ê-Ê11;2661;1732;4393;214,92;259,72;259,72
11Ê-Ê12;2637;1741;4378;212,54;258,16;258,16
12Ê-Ê13;2605;1741;4346;211,65;259,05;259,05
13Ê-Ê14;2604;1712;4316;211,05;259,2;259,2
14Ê-Ê15;2543;1695;4238;209,56;262,77;262,77
15Ê-Ê16;2437;1651;4088;207,7;225,94;258,83
16Ê-Ê17;2442;1649;4091;203,68;243,95;249,97
17Ê-Ê18;2544;1720;4264;208;260,54;260,54
18Ê-Ê19;2467;1689;4156;209,27;268,28;268,28
19Ê-Ê20;2345;1585;3930;213,81;277,88;277,88
20Ê-Ê21;2252;1505;3757;209,71;274,23;274,23
21Ê-Ê22;2239;1502;3741;204,95;267,98;267,98
22Ê-Ê23;2066;1379;3445;196,17;243,65;243,65
23Ê-Ê00;1846;1245;3091;185,01;215,22;215,22
00Ê-Ê01;1705;1144;2849;175,78;206,22;206,22
01Ê-Ê02;1650;1084;2734;168,93;198,11;198,11
02Ê-Ê03;1614;1075;2689;164,17;186,05;189,85
03Ê-Ê04;1629;1076;2705;162,24;177,94;182,33
04Ê-Ê05;1674;1082;2756;163,65;190,37;190,37
05Ê-Ê06;1793;1144;2937;178,83;210,31;210,31
06Ê-Ê07;2100;1339;3439;199,74;245,81;251,61
07Ê-Ê08;2477;1546;4023;224;322,54;322,54
08Ê-Ê09;2662;1633;4295;231,97;322,98;322,98
09Ê-Ê10;2711;1686;4397;233,9;329,01;329,01
10Ê-Ê11;2736;1737;4473;234,87;330,95;330,95
11Ê-Ê12;2715;1721;4436;233,38;332,14;332,14
12Ê-Ê13;2601;1708;4309;228,32;333,25;333,25
13Ê-Ê14;2550;1686;4236;225,34;329,31;329,31
14Ê-Ê15;2407;1670;4077;222,44;318,29;318,29
15Ê-Ê16;2308;1646;3954;217,38;293,81;293,81
16Ê-Ê17;2297;1630;3927;211,06;265,16;265,16
17Ê-Ê18;2376;1666;4042;214,03;287,63;287,63
18Ê-Ê19;2343;1641;3984;213,21;268,58;268,58
19Ê-Ê20;2192;1539;3731;212,62;271,34;271,34
20Ê-Ê21;2075;1469;3544;207,33;260,4;260,4
21Ê-Ê22;2063;1453;3516;202,72;255,41;255,41
22Ê-Ê23;1923;1332;3255;197,21;239,78;239,78
23Ê-Ê00;1743;1229;2972;187,24;214,85;214,85
00Ê-Ê01;1635;1222;2857;181,45;197,52;197,52
01Ê-Ê02;1556;1159;2715;176,24;186,36;190,9
02Ê-Ê03;1510;1128;2638;169,69;173,48;186,14
03Ê-Ê04;1479;1120;2599;168,42;169,76;185,39
04Ê-Ê05;1479;1112;2591;165,82;166,12;185,09
05Ê-Ê06;1513;1120;2633;165,15;163,88;186,66
06Ê-Ê07;1591;1140;2731;171,85;167,01;192,09
07Ê-Ê08;1764;1251;3015;184,13;171,77;214,05
08Ê-Ê09;1932;1392;3324;190,16;200,5;253,86
09Ê-Ê10;2062;1502;3564;195,59;216,06;263,61
10Ê-Ê11;2134;1572;3706;198,64;191,94;273,59
11Ê-Ê12;2107;1583;3690;198,94;180,26;272,1
12Ê-Ê13;2052;1556;3608;195,81;172,07;263,39
13Ê-Ê14;1996;1543;3539;191,42;164,4;259,37
14Ê-Ê15;1953;1527;3480;190,16;161,58;254,16
15Ê-Ê16;1967;1512;3479;187,48;173,41;249,1
16Ê-Ê17;1986;1515;3501;187,92;159,12;249,17
17Ê-Ê18;2108;1588;3696;192,54;227;252,45
18Ê-Ê19;2072;1579;3651;195,29;233,1;252,3
19Ê-Ê20;1963;1502;3465;193,88;223,2;249,17
20Ê-Ê21;1868;1445;3313;192,84;223,28;246,79
21Ê-Ê22;1852;1416;3268;194,17;226,1;250,89
22Ê-Ê23;1748;1328;3076;190,3;224,32;224,76
23Ê-Ê00;1617;1234;2851;184,65;186,29;208,32
00Ê-Ê01;1519;1164;2683;164,78;137,76;191,72
01Ê-Ê02;1466;1105;2571;158,6;142,75;187,48
02Ê-Ê03;1411;1075;2486;153,54;135,3;186,81
03Ê-Ê04;1398;1058;2456;151,75;133,59;186,14
04Ê-Ê05;1401;1049;2450;149,74;133,07;185,84
05Ê-Ê06;1436;1048;2484;149,45;132,92;185,32
06Ê-Ê07;1454;1061;2515;152,35;133,59;189,26
07Ê-Ê08;1591;1149;2740;160,31;137,17;199,61
08Ê-Ê09;1783;1287;3070;166,56;139,4;211,66
09Ê-Ê10;1920;1410;3330;177,06;143,94;220
10Ê-Ê11;1963;1484;3447;181,97;146,1;233,02
11Ê-Ê12;1993;1490;3483;184,8;145,87;249,32
12Ê-Ê13;1961;1482;3443;185,62;148,48;252,08
13Ê-Ê14;1907;1462;3369;184,28;145,87;247,31
14Ê-Ê15;1915;1457;3372;182,86;143,12;240,69
15Ê-Ê16;1914;1436;3350;183,31;143,49;237,12
16Ê-Ê17;1983;1449;3432;184,35;144,91;241,58
17Ê-Ê18;2148;1550;3698;186,81;223,5;239,57
18Ê-Ê19;2185;1560;3745;192,39;225,51;238,46
19Ê-Ê20;2049;1496;3545;195,74;240,02;246,57
20Ê-Ê21;1937;1435;3372;196,56;245,16;252,45
21Ê-Ê22;1959;1447;3406;198,49;245,16;252,52
22Ê-Ê23;1830;1329;3159;194,62;227,67;233,25
23Ê-Ê00;1716;1226;2942;185,32;175,2;205,71
00Ê-Ê01;1644;1124;2768;172,67;160,46;198,86
01Ê-Ê02;1593;1078;2671;161,73;148,78;186,73
02Ê-Ê03;1586;1057;2643;159,79;145,05;186,58
03Ê-Ê04;1591;1057;2648;160,24;144,91;186,88
04Ê-Ê05;1631;1064;2695;162,02;148,11;187,92
05Ê-Ê06;1782;1148;2930;179,22;159,57;200,58
06Ê-Ê07;2067;1312;3379;197,08;223,5;239,2
07Ê-Ê08;2400;1495;3895;223,5;323,97;323,97
08Ê-Ê09;2576;1614;4190;241,81;324,2;324,2
09Ê-Ê10;2631;1672;4303;247,17;334,39;334,39
10Ê-Ê11;2697;1714;4411;251,78;367,66;367,66
11Ê-Ê12;2694;1719;4413;250,96;362,9;362,9
12Ê-Ê13;2595;1725;4320;249,77;354,19;354,19
13Ê-Ê14;2651;1721;4372;247,84;355,53;355,53
14Ê-Ê15;2589;1700;4289;241,66;333,5;333,5
15Ê-Ê16;2468;1656;4124;237,12;323,97;323,97
16Ê-Ê17;2462;1641;4103;229,53;285,79;285,79
17Ê-Ê18;2620;1720;4340;231,24;297,92;297,92
18Ê-Ê19;2577;1687;4264;220,97;272,32;283,48
19Ê-Ê20;2438;1655;4093;218,88;280,66;280,66
20Ê-Ê21;2335;1618;3953;215,31;280,14;280,14
21Ê-Ê22;2246;1572;3818;208,32;260,64;260,64
22Ê-Ê23;2048;1437;3485;196,85;230,64;235,41
23Ê-Ê00;1863;1260;3123;187,18;207,79;207,79
00Ê-Ê01;1734;1190;2924;166,94;176,24;180,56
01Ê-Ê02;1669;1125;2794;164,71;166,34;170,44
02Ê-Ê03;1631;1096;2727;160,99;160,91;160,91
03Ê-Ê04;1631;1114;2745;157,79;153,02;154,73
04Ê-Ê05;1686;1143;2829;163,37;163,81;167,83
