Time ID,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161
 16:00:00  09/01/17,-19.39,-19.50,-19.78,-19.72,-19.61,-19.39,-19.72,-19.61,-19.78,-19.72,-19.89,-19.61,-19.78,-19.61,-19.72,-19.89,2.50,2.39,2.78,2.22,2.00,2.00,3.72,4.39,3.78,3.22,3.39,3.28,3.61,3.28,3.61,3.28
 16:10:00  09/01/17,-19.39,-19.50,-19.78,-19.72,-19.61,-19.39,-19.72,-19.61,-19.78,-19.72,-19.89,-19.61,-19.78,-19.61,-19.72,-19.89,2.50,2.39,2.78,2.22,2.00,2.00,3.72,4.39,3.78,3.22,3.39,3.28,3.61,3.28,3.61,3.28
 16:20:00  09/01/17,-19.39,-19.50,-19.78,-19.72,-19.61,-19.39,-19.72,-19.61,-19.78,-19.72,-19.89,-19.61,-19.78,-19.61,-19.72,-19.89,2.50,2.39,2.78,2.22,2.00,2.00,3.72,4.39,3.78,3.22,3.39,3.28,3.61,3.28,3.61,3.28
 16:30:00  09/01/17,-19.39,-19.50,-19.28,-19.72,-19.61,-19.39,-20.00,-19.61,-19.78,-19.28,-19.89,-19.61,-19.78,-19.61,-20.00,-19.61,2.50,1.78,2.50,1.78,2.00,2.00,3.72,4.39,3.28,3.22,3.39,3.89,4.00,3.78,3.61,4.11
 16:40:00  09/01/17,-19.39,-19.50,-19.28,-19.72,-19.61,-19.39,-20.00,-19.61,-19.78,-19.28,-19.89,-19.61,-19.78,-19.61,-20.00,-19.61,2.50,1.78,2.50,1.78,2.00,2.00,3.72,4.39,3.28,3.22,3.39,3.89,4.00,3.78,3.61,4.11
 16:50:00  09/01/17,-19.39,-19.50,-19.28,-19.72,-19.61,-19.39,-20.00,-19.61,-19.78,-19.28,-19.89,-19.61,-19.78,-19.61,-20.00,-19.61,2.50,1.78,2.50,1.78,2.00,2.00,3.72,4.39,3.28,3.22,3.39,3.89,4.00,3.78,3.61,4.11
 17:00:00  09/01/17,-19.39,-19.50,-19.28,-19.72,-19.61,-19.39,-20.00,-19.61,-19.50,-19.28,-19.89,-19.61,-19.78,-19.61,-19.39,-19.61,2.22,2.39,2.50,1.78,2.00,2.28,3.28,4.72,3.28,3.22,2.89,3.28,3.22,3.22,3.28,3.22
 17:10:00  09/01/17,-19.39,-19.50,-19.28,-19.72,-19.61,-19.39,-20.00,-19.61,-19.50,-19.28,-19.89,-19.61,-19.78,-19.61,-19.39,-19.61,2.22,2.39,2.50,1.78,2.00,2.28,3.28,4.72,3.28,3.22,2.89,3.28,3.22,3.22,3.28,3.22
 17:20:00  09/01/17,-19.39,-19.50,-19.28,-19.72,-19.61,-19.39,-20.00,-19.61,-19.50,-19.28,-19.89,-19.61,-19.78,-19.61,-19.39,-19.61,2.22,2.39,2.50,1.78,2.00,2.28,3.28,4.72,3.28,3.22,2.89,3.28,3.22,3.22,3.28,3.22
 17:30:00  09/01/17,-20.00,-19.50,-19.28,-19.72,-19.61,-19.39,-19.61,-19.28,-19.50,-19.28,-19.61,-19.61,-19.28,-19.61,-19.89,-19.61,2.22,1.78,2.50,2.22,2.39,2.00,3.28,4.72,3.28,3.72,2.89,4.11,3.22,3.22,3.28,3.78
 17:40:00  09/01/17,-20.00,-19.50,-19.28,-19.72,-19.61,-19.39,-19.61,-19.28,-19.50,-19.28,-19.61,-19.61,-19.28,-19.61,-19.89,-19.61,2.22,1.78,2.50,2.22,2.39,2.00,3.28,4.72,3.28,3.72,2.89,4.11,3.22,3.22,3.28,3.78
 17:50:00  09/01/17,-20.00,-19.50,-19.28,-19.72,-19.61,-19.39,-19.61,-19.28,-19.50,-19.28,-19.61,-19.61,-19.28,-19.61,-19.89,-19.61,2.22,1.78,2.50,2.22,2.39,2.00,3.28,4.72,3.28,3.72,2.89,4.11,3.22,3.22,3.28,3.78
 18:00:00  09/01/17,-19.61,-19.50,-19.61,-19.39,-19.61,-19.39,-19.61,-19.72,-19.50,-19.72,-19.61,-19.11,-19.61,-19.61,-19.89,-19.61,2.78,1.78,2.50,2.50,2.11,2.39,3.00,4.72,3.28,3.28,3.50,3.22,3.22,3.50,3.28,3.39
 18:10:00  09/01/17,-19.61,-19.50,-19.61,-19.39,-19.61,-19.39,-19.61,-19.72,-19.50,-19.72,-19.61,-19.11,-19.61,-19.61,-19.89,-19.61,2.78,1.78,2.50,2.50,2.11,2.39,3.00,4.72,3.28,3.28,3.50,3.22,3.22,3.50,3.28,3.39
 18:20:00  09/01/17,-19.61,-19.50,-19.61,-19.39,-19.61,-19.39,-19.61,-19.72,-19.50,-19.72,-19.61,-19.11,-19.61,-19.61,-19.89,-19.61,2.78,1.78,2.50,2.50,2.11,2.39,3.00,4.72,3.28,3.28,3.50,3.22,3.22,3.50,3.28,3.39
 18:30:00  09/01/17,-19.61,-19.50,-19.61,-19.72,-19.61,-19.39,-19.61,-19.72,-19.50,-19.72,-19.28,-19.61,-19.61,-19.61,-19.50,-19.61,2.39,1.78,2.89,2.50,2.11,1.78,3.00,4.72,3.28,3.61,3.89,3.72,3.78,3.78,3.28,3.39
 18:40:00  09/01/17,-19.61,-19.50,-19.61,-19.72,-19.61,-19.39,-19.61,-19.72,-19.50,-19.72,-19.28,-19.61,-19.61,-19.61,-19.50,-19.61,2.39,1.78,2.89,2.50,2.11,1.78,3.00,4.72,3.28,3.61,3.89,3.72,3.78,3.78,3.28,3.39
 18:50:00  09/01/17,-19.61,-19.50,-19.61,-19.72,-19.61,-19.39,-19.61,-19.72,-19.50,-19.72,-19.28,-19.61,-19.61,-19.61,-19.50,-19.61,2.39,1.78,2.89,2.50,2.11,1.78,3.00,4.72,3.28,3.61,3.89,3.72,3.78,3.78,3.28,3.39
 19:00:00  09/01/17,-19.61,-19.50,-19.61,-19.72,-19.61,-19.39,-19.11,-19.39,-19.50,-19.72,-19.28,-19.28,-19.61,-19.28,-19.50,-19.61,2.39,1.78,2.89,3.11,1.72,1.78,3.00,4.72,3.28,3.28,3.39,3.28,3.11,3.28,3.28,3.39
 19:10:00  09/01/17,-19.61,-19.50,-19.61,-19.72,-19.61,-19.39,-19.11,-19.39,-19.50,-19.72,-19.28,-19.28,-19.61,-19.28,-19.50,-19.61,2.39,1.78,2.89,3.11,1.72,1.78,3.00,4.72,3.28,3.28,3.39,3.28,3.11,3.28,3.28,3.39
 19:20:00  09/01/17,-19.61,-19.50,-19.61,-19.72,-19.61,-19.39,-19.11,-19.39,-19.50,-19.72,-19.28,-19.28,-19.61,-19.28,-19.50,-19.61,2.39,1.78,2.89,3.11,1.72,1.78,3.00,4.72,3.28,3.28,3.39,3.28,3.11,3.28,3.28,3.39
 19:30:00  09/01/17,-19.61,-19.50,-19.61,-19.72,-19.61,-19.39,-19.89,-19.39,-19.50,-19.72,-19.72,-19.78,-19.61,-19.28,-19.50,-19.61,2.00,2.11,2.89,2.39,2.11,1.78,3.00,4.72,3.61,3.89,4.11,3.28,3.11,3.28,3.28,3.39
 19:40:00  09/01/17,-19.61,-19.50,-19.61,-19.72,-19.61,-19.39,-19.89,-19.39,-19.50,-19.72,-19.72,-19.78,-19.61,-19.28,-19.50,-19.61,2.00,2.11,2.89,2.39,2.11,1.78,3.00,4.72,3.61,3.89,4.11,3.28,3.11,3.28,3.28,3.39
 19:50:00  09/01/17,-19.61,-19.50,-19.61,-19.72,-19.61,-19.39,-19.89,-19.39,-19.50,-19.72,-19.72,-19.78,-19.61,-19.28,-19.50,-19.61,2.00,2.11,2.89,2.39,2.11,1.78,3.00,4.72,3.61,3.89,4.11,3.28,3.11,3.28,3.28,3.39
 20:00:00  09/01/17,-19.61,-19.50,-19.61,-19.72,-19.61,-19.39,-19.89,-19.72,-19.50,-19.72,-18.72,-19.78,-19.61,-19.28,-19.50,-19.61,2.00,1.78,2.50,2.11,2.11,1.78,3.00,4.72,3.22,3.22,3.72,3.28,3.11,3.28,3.28,3.39
 20:10:00  09/01/17,-19.61,-19.50,-19.61,-19.72,-19.61,-19.39,-19.89,-19.72,-19.50,-19.72,-18.72,-19.78,-19.61,-19.28,-19.50,-19.61,2.00,1.78,2.50,2.11,2.11,1.78,3.00,4.72,3.22,3.22,3.72,3.28,3.11,3.28,3.28,3.39
 20:20:00  09/01/17,-19.61,-19.50,-19.61,-19.72,-19.61,-19.39,-19.89,-19.72,-19.50,-19.72,-18.72,-19.78,-19.61,-19.28,-19.50,-19.61,2.00,1.78,2.50,2.11,2.11,1.78,3.00,4.72,3.22,3.22,3.72,3.28,3.11,3.28,3.28,3.39
 20:30:00  09/01/17,-20.11,-19.50,-19.61,-19.22,-19.61,-19.39,-19.28,-19.39,-19.50,-19.22,-19.78,-19.39,-19.28,-18.89,-19.50,-19.11,2.00,2.22,2.78,2.11,1.39,1.78,3.00,4.72,2.78,4.28,3.72,3.28,3.11,3.28,3.28,3.39
 20:40:00  09/01/17,-20.11,-19.50,-19.61,-19.22,-19.61,-19.39,-19.28,-19.39,-19.50,-19.22,-19.78,-19.39,-19.28,-18.89,-19.50,-19.11,2.00,2.22,2.78,2.11,1.39,1.78,3.00,4.72,2.78,4.28,3.72,3.28,3.11,3.28,3.28,3.39
 20:50:00  09/01/17,-20.11,-19.50,-19.61,-19.22,-19.61,-19.39,-19.28,-19.39,-19.50,-19.22,-19.78,-19.39,-19.28,-18.89,-19.50,-19.11,2.00,2.22,2.78,2.11,1.39,1.78,3.00,4.72,2.78,4.28,3.72,3.28,3.11,3.28,3.28,3.39
 21:00:00  09/01/17,-19.39,-19.50,-19.61,-19.61,-19.61,-19.72,-19.72,-19.39,-19.50,-19.61,-19.78,-19.11,-19.28,-19.61,-19.50,-19.89,2.50,1.72,2.50,2.61,2.50,1.78,4.39,5.28,3.61,3.28,3.72,3.28,3.11,3.28,3.72,3.39
 21:10:00  09/01/17,-19.39,-19.50,-19.61,-19.61,-19.61,-19.72,-19.72,-19.39,-19.50,-19.61,-19.78,-19.11,-19.28,-19.61,-19.50,-19.89,2.50,1.72,2.50,2.61,2.50,1.78,4.39,5.28,3.61,3.28,3.72,3.28,3.11,3.28,3.72,3.39
 21:20:00  09/01/17,-19.39,-19.50,-19.61,-19.61,-19.61,-19.72,-19.72,-19.39,-19.50,-19.61,-19.78,-19.11,-19.28,-19.61,-19.50,-19.89,2.50,1.72,2.50,2.61,2.50,1.78,4.39,5.28,3.61,3.28,3.72,3.28,3.11,3.28,3.72,3.39
 21:30:00  09/01/17,-19.39,-19.50,-19.61,-19.61,-19.61,-19.72,-19.72,-19.39,-19.50,-19.61,-19.78,-19.78,-19.89,-19.61,-19.50,-19.89,2.00,2.39,3.00,2.22,2.00,1.50,3.72,5.00,4.11,3.28,3.22,3.28,3.39,3.28,3.22,3.39
 21:40:00  09/01/17,-19.39,-19.50,-19.61,-19.61,-19.61,-19.72,-19.72,-19.39,-19.50,-19.61,-19.78,-19.78,-19.89,-19.61,-19.50,-19.89,2.00,2.39,3.00,2.22,2.00,1.50,3.72,5.00,4.11,3.28,3.22,3.28,3.39,3.28,3.22,3.39
 21:50:00  09/01/17,-19.39,-19.50,-19.61,-19.61,-19.61,-19.72,-19.72,-19.39,-19.50,-19.61,-19.78,-19.78,-19.89,-19.61,-19.50,-19.89,2.00,2.39,3.00,2.22,2.00,1.50,3.72,5.00,4.11,3.28,3.22,3.28,3.39,3.28,3.22,3.39
 22:00:00  09/01/17,-19.39,-19.50,-19.11,-19.61,-19.61,-19.72,-19.72,-19.39,-19.50,-19.61,-19.78,-19.50,-19.28,-19.61,-19.50,-19.39,2.00,1.78,2.50,1.89,2.00,1.78,4.00,5.00,3.22,3.28,3.22,3.61,3.39,3.61,4.11,3.78
 22:10:00  09/01/17,-19.39,-19.50,-19.11,-19.61,-19.61,-19.72,-19.72,-19.39,-19.50,-19.61,-19.78,-19.50,-19.28,-19.61,-19.50,-19.39,2.00,1.78,2.50,1.89,2.00,1.78,4.00,5.00,3.22,3.28,3.22,3.61,3.39,3.61,4.11,3.78
 22:20:00  09/01/17,-19.39,-19.50,-19.11,-19.61,-19.61,-19.72,-19.72,-19.39,-19.50,-19.61,-19.78,-19.50,-19.28,-19.61,-19.50,-19.39,2.00,1.78,2.50,1.89,2.00,1.78,4.00,5.00,3.22,3.28,3.22,3.61,3.39,3.61,4.11,3.78
 22:30:00  09/01/17,-19.39,-19.50,-19.72,-19.61,-19.61,-19.72,-19.72,-19.39,-19.50,-19.61,-19.78,-19.50,-19.61,-19.61,-19.50,-19.39,2.00,2.39,2.50,1.89,2.00,1.78,3.39,4.72,3.72,3.28,3.22,3.22,3.11,3.28,3.28,3.22
 22:40:00  09/01/17,-19.39,-19.50,-19.72,-19.61,-19.61,-19.72,-19.72,-19.39,-19.50,-19.61,-19.78,-19.50,-19.61,-19.61,-19.50,-19.39,2.00,2.39,2.50,1.89,2.00,1.78,3.39,4.72,3.72,3.28,3.22,3.22,3.11,3.28,3.28,3.22
 22:50:00  09/01/17,-19.39,-19.50,-19.72,-19.61,-19.61,-19.72,-19.72,-19.39,-19.50,-19.61,-19.78,-19.50,-19.61,-19.61,-19.50,-19.39,2.00,2.39,2.50,1.89,2.00,1.78,3.39,4.72,3.72,3.28,3.22,3.22,3.11,3.28,3.28,3.22
 23:00:00  09/01/17,-19.39,-19.50,-19.72,-19.61,-19.61,-19.72,-19.72,-19.39,-19.50,-19.61,-19.78,-19.50,-19.61,-19.89,-19.78,-19.72,2.00,1.72,3.22,1.89,2.00,1.78,3.89,4.72,3.28,3.28,3.61,3.89,3.89,3.78,3.89,4.11
 23:10:00  09/01/17,-19.39,-19.50,-19.72,-19.61,-19.61,-19.72,-19.72,-19.39,-19.50,-19.61,-19.78,-19.50,-19.61,-19.89,-19.78,-19.72,2.00,1.72,3.22,1.89,2.00,1.78,3.89,4.72,3.28,3.28,3.61,3.89,3.89,3.78,3.89,4.11
 23:20:00  09/01/17,-19.39,-19.50,-19.72,-19.61,-19.61,-19.72,-19.72,-19.39,-19.50,-19.61,-19.78,-19.50,-19.61,-19.89,-19.78,-19.72,2.00,1.72,3.22,1.89,2.00,1.78,3.89,4.72,3.28,3.28,3.61,3.89,3.89,3.78,3.89,4.11
 23:30:00  09/01/17,-19.39,-19.50,-19.72,-19.61,-19.61,-19.72,-19.72,-19.39,-19.50,-19.61,-19.50,-19.50,-19.61,-19.50,-19.50,-19.72,1.72,2.11,2.61,1.89,2.00,2.28,3.39,4.72,3.28,3.28,3.28,3.28,3.22,3.28,3.28,3.28
 23:40:00  09/01/17,-19.39,-19.50,-19.72,-19.61,-19.61,-19.72,-19.72,-19.39,-19.50,-19.61,-19.50,-19.50,-19.61,-19.50,-19.50,-19.72,1.72,2.11,2.61,1.89,2.00,2.28,3.39,4.72,3.28,3.28,3.28,3.28,3.22,3.28,3.28,3.28
 23:50:00  09/01/17,-19.39,-19.50,-19.72,-19.61,-19.61,-19.72,-19.72,-19.39,-19.50,-19.61,-19.50,-19.50,-19.61,-19.50,-19.50,-19.72,1.72,2.11,2.61,1.89,2.00,2.28,3.39,4.72,3.28,3.28,3.28,3.28,3.22,3.28,3.28,3.28
 00:00:00  10/01/17,-19.39,-19.50,-19.72,-19.61,-19.61,-19.72,-19.72,-19.39,-19.50,-19.61,-19.50,-19.50,-19.61,-19.50,-19.50,-19.72,1.72,1.78,2.28,1.89,2.00,1.78,3.39,4.72,3.28,3.28,3.78,3.89,3.22,4.00,3.28,3.72
 00:10:00  10/01/17,-19.39,-19.50,-19.72,-19.61,-19.61,-19.72,-19.72,-19.39,-19.50,-19.61,-19.50,-19.50,-19.61,-19.50,-19.50,-19.72,1.72,1.78,2.28,1.89,2.00,1.78,3.39,4.72,3.28,3.28,3.78,3.89,3.22,4.00,3.28,3.72
 00:20:00  10/01/17,-19.39,-19.50,-19.72,-19.61,-19.61,-19.72,-19.72,-19.39,-19.50,-19.61,-19.50,-19.50,-19.61,-19.50,-19.50,-19.72,1.72,1.78,2.28,1.89,2.00,1.78,3.39,4.72,3.28,3.28,3.78,3.89,3.22,4.00,3.28,3.72
 00:30:00  10/01/17,-19.39,-19.50,-19.39,-19.61,-19.61,-19.72,-19.39,-19.39,-19.50,-19.61,-19.50,-19.50,-19.61,-19.50,-19.50,-19.72,1.72,1.78,2.28,1.89,2.00,2.50,3.39,4.72,3.28,3.28,3.39,3.22,3.22,3.28,3.28,3.28
 00:40:00  10/01/17,-19.39,-19.50,-19.39,-19.61,-19.61,-19.72,-19.39,-19.39,-19.50,-19.61,-19.50,-19.50,-19.61,-19.50,-19.50,-19.72,1.72,1.78,2.28,1.89,2.00,2.50,3.39,4.72,3.28,3.28,3.39,3.22,3.22,3.28,3.28,3.28
 00:50:00  10/01/17,-19.39,-19.50,-19.39,-19.61,-19.61,-19.72,-19.39,-19.39,-19.50,-19.61,-19.50,-19.50,-19.61,-19.50,-19.50,-19.72,1.72,1.78,2.28,1.89,2.00,2.50,3.39,4.72,3.28,3.28,3.39,3.22,3.22,3.28,3.28,3.28
 01:00:00  10/01/17,-19.39,-19.50,-19.39,-19.61,-19.61,-19.39,-19.39,-19.39,-19.50,-19.61,-19.50,-19.50,-19.61,-19.50,-19.50,-19.72,2.11,1.78,2.28,1.89,2.00,1.78,3.39,4.72,3.28,3.78,3.78,3.50,3.22,3.28,3.28,3.28
 01:10:00  10/01/17,-19.39,-19.50,-19.39,-19.61,-19.61,-19.39,-19.39,-19.39,-19.50,-19.61,-19.50,-19.50,-19.61,-19.50,-19.50,-19.72,2.11,1.78,2.28,1.89,2.00,1.78,3.39,4.72,3.28,3.78,3.78,3.50,3.22,3.28,3.28,3.28
 01:20:00  10/01/17,-19.39,-19.50,-19.39,-19.61,-19.61,-19.39,-19.39,-19.39,-19.50,-19.61,-19.50,-19.50,-19.61,-19.50,-19.50,-19.72,2.11,1.78,2.28,1.89,2.00,1.78,3.39,4.72,3.28,3.78,3.78,3.50,3.22,3.28,3.28,3.28
 01:30:00  10/01/17,-19.39,-19.50,-19.39,-19.61,-19.61,-19.39,-19.39,-19.39,-19.50,-19.61,-19.50,-19.50,-19.61,-19.50,-19.50,-19.72,2.11,1.78,2.28,1.89,2.00,1.78,3.39,4.72,3.28,3.28,3.28,3.50,3.50,3.28,3.28,3.28
 01:40:00  10/01/17,-19.39,-19.50,-19.39,-19.61,-19.61,-19.39,-19.39,-19.39,-19.50,-19.61,-19.50,-19.50,-19.61,-19.50,-19.50,-19.72,2.11,1.78,2.28,1.89,2.00,1.78,3.39,4.72,3.28,3.28,3.28,3.50,3.50,3.28,3.28,3.28
 01:50:00  10/01/17,-19.39,-19.50,-19.39,-19.61,-19.61,-19.39,-19.39,-19.39,-19.50,-19.61,-19.50,-19.50,-19.61,-19.50,-19.50,-19.72,2.11,1.78,2.28,1.89,2.00,1.78,3.39,4.72,3.28,3.28,3.28,3.50,3.50,3.28,3.28,3.28
 02:00:00  10/01/17,-19.39,-19.50,-19.39,-19.28,-19.61,-19.39,-19.39,-19.39,-19.50,-19.61,-19.50,-19.50,-19.61,-19.50,-19.50,-19.39,2.11,2.11,2.28,1.89,2.00,1.78,3.72,4.72,3.61,4.00,3.89,3.50,3.50,3.28,3.28,3.28
 02:10:00  10/01/17,-19.39,-19.50,-19.39,-19.28,-19.61,-19.39,-19.39,-19.39,-19.50,-19.61,-19.50,-19.50,-19.61,-19.50,-19.50,-19.39,2.11,2.11,2.28,1.89,2.00,1.78,3.72,4.72,3.61,4.00,3.89,3.50,3.50,3.28,3.28,3.28
 02:20:00  10/01/17,-19.39,-19.50,-19.39,-19.28,-19.61,-19.39,-19.39,-19.39,-19.50,-19.61,-19.50,-19.50,-19.61,-19.50,-19.50,-19.39,2.11,2.11,2.28,1.89,2.00,1.78,3.72,4.72,3.61,4.00,3.89,3.50,3.50,3.28,3.28,3.28
 02:30:00  10/01/17,-20.22,-19.50,-19.39,-19.28,-19.61,-19.39,-19.39,-19.39,-19.50,-19.28,-19.50,-19.11,-19.61,-19.22,-19.50,-19.39,2.11,2.11,2.28,2.28,2.00,1.78,3.72,4.72,3.61,3.72,3.89,3.50,3.50,3.28,3.28,3.28
 02:40:00  10/01/17,-20.22,-19.50,-19.39,-19.28,-19.61,-19.39,-19.39,-19.39,-19.50,-19.28,-19.50,-19.11,-19.61,-19.22,-19.50,-19.39,2.11,2.11,2.28,2.28,2.00,1.78,3.72,4.72,3.61,3.72,3.89,3.50,3.50,3.28,3.28,3.28
 02:50:00  10/01/17,-20.22,-19.50,-19.39,-19.28,-19.61,-19.39,-19.39,-19.39,-19.50,-19.28,-19.50,-19.11,-19.61,-19.22,-19.50,-19.39,2.11,2.11,2.28,2.28,2.00,1.78,3.72,4.72,3.61,3.72,3.89,3.50,3.50,3.28,3.28,3.28
 03:00:00  10/01/17,-19.50,-19.50,-19.39,-19.72,-19.61,-19.39,-19.89,-19.78,-19.50,-19.61,-19.50,-19.89,-19.61,-19.78,-19.50,-19.78,2.11,2.11,2.72,2.28,2.00,1.78,3.72,4.72,3.61,3.72,3.28,3.22,3.50,3.28,3.28,3.28
 03:10:00  10/01/17,-19.50,-19.50,-19.39,-19.72,-19.61,-19.39,-19.89,-19.78,-19.50,-19.61,-19.50,-19.89,-19.61,-19.78,-19.50,-19.78,2.11,2.11,2.72,2.28,2.00,1.78,3.72,4.72,3.61,3.72,3.28,3.22,3.50,3.28,3.28,3.28
 03:20:00  10/01/17,-19.50,-19.50,-19.39,-19.72,-19.61,-19.39,-19.89,-19.78,-19.50,-19.61,-19.50,-19.89,-19.61,-19.78,-19.50,-19.78,2.11,2.11,2.72,2.28,2.00,1.78,3.72,4.72,3.61,3.72,3.28,3.22,3.50,3.28,3.28,3.28
 03:30:00  10/01/17,-19.89,-19.50,-19.39,-19.28,-19.28,-19.39,-19.28,-19.50,-19.50,-19.61,-19.50,-19.39,-19.28,-19.00,-19.22,-19.28,2.11,2.11,2.72,2.28,2.00,1.78,3.28,4.72,3.61,3.28,3.28,3.61,3.50,3.28,4.00,3.61
 03:40:00  10/01/17,-19.89,-19.50,-19.39,-19.28,-19.28,-19.39,-19.28,-19.50,-19.50,-19.61,-19.50,-19.39,-19.28,-19.00,-19.22,-19.28,2.11,2.11,2.72,2.28,2.00,1.78,3.28,4.72,3.61,3.28,3.28,3.61,3.50,3.28,4.00,3.61
 03:50:00  10/01/17,-19.89,-19.50,-19.39,-19.28,-19.28,-19.39,-19.28,-19.50,-19.50,-19.61,-19.50,-19.39,-19.28,-19.00,-19.22,-19.28,2.11,2.11,2.72,2.28,2.00,1.78,3.28,4.72,3.61,3.28,3.28,3.61,3.50,3.28,4.00,3.61
 04:00:00  10/01/17,-19.61,-19.50,-19.78,-19.28,-19.72,-19.39,-19.72,-19.50,-19.50,-19.61,-19.50,-19.72,-19.61,-19.89,-19.78,-19.78,1.78,2.39,3.22,2.00,2.00,1.78,3.28,4.72,4.00,3.28,3.28,3.22,3.50,3.28,3.22,3.22
 04:10:00  10/01/17,-19.61,-19.50,-19.78,-19.28,-19.72,-19.39,-19.72,-19.50,-19.50,-19.61,-19.50,-19.72,-19.61,-19.89,-19.78,-19.78,1.78,2.39,3.22,2.00,2.00,1.78,3.28,4.72,4.00,3.28,3.28,3.22,3.50,3.28,3.22,3.22
 04:20:00  10/01/17,-19.61,-19.50,-19.78,-19.28,-19.72,-19.39,-19.72,-19.50,-19.50,-19.61,-19.50,-19.72,-19.61,-19.89,-19.78,-19.78,1.78,2.39,3.22,2.00,2.00,1.78,3.28,4.72,4.00,3.28,3.28,3.22,3.50,3.28,3.22,3.22
 04:30:00  10/01/17,-20.22,-20.00,-18.72,-18.39,-19.22,-18.78,-18.72,-18.89,-18.89,-18.72,-19.50,-18.28,-18.72,-18.61,-19.11,-19.11,1.78,1.72,2.72,2.00,2.00,1.78,3.28,4.72,3.61,3.78,3.72,3.22,3.89,3.72,4.00,2.72
 04:40:00  10/01/17,-20.22,-20.00,-18.72,-18.39,-19.22,-18.78,-18.72,-18.89,-18.89,-18.72,-19.50,-18.28,-18.72,-18.61,-19.11,-19.11,1.78,1.72,2.72,2.00,2.00,1.78,3.28,4.72,3.61,3.78,3.72,3.22,3.89,3.72,4.00,2.72
 04:50:00  10/01/17,-20.22,-20.00,-18.72,-18.39,-19.22,-18.78,-18.72,-18.89,-18.89,-18.72,-19.50,-18.28,-18.72,-18.61,-19.11,-19.11,1.78,1.72,2.72,2.00,2.00,1.78,3.28,4.72,3.61,3.78,3.72,3.22,3.89,3.72,4.00,2.72
 05:00:00  10/01/17,-19.72,-19.39,-20.22,-20.00,-19.72,-19.78,-20.28,-20.00,-19.78,-19.78,-19.50,-20.22,-20.00,-20.28,-19.89,-20.00,1.78,2.28,2.28,1.72,2.00,2.11,3.78,4.72,3.61,3.28,3.72,3.22,3.61,3.22,3.61,3.39
 05:10:00  10/01/17,-19.72,-19.39,-20.22,-20.00,-19.72,-19.78,-20.28,-20.00,-19.78,-19.78,-19.50,-20.22,-20.00,-20.28,-19.89,-20.00,1.78,2.28,2.28,1.72,2.00,2.11,3.78,4.72,3.61,3.28,3.72,3.22,3.61,3.22,3.61,3.39
 05:20:00  10/01/17,-19.72,-19.39,-20.22,-20.00,-19.72,-19.78,-20.28,-20.00,-19.78,-19.78,-19.50,-20.22,-20.00,-20.28,-19.89,-20.00,1.78,2.28,2.28,1.72,2.00,2.11,3.78,4.72,3.61,3.28,3.72,3.22,3.61,3.22,3.61,3.39
 05:30:00  10/01/17,-18.61,-19.00,-17.11,-17.22,-16.72,-18.00,-16.00,-15.89,-16.72,-16.72,-18.22,-17.50,-17.28,-17.00,-17.50,-17.72,2.11,2.28,3.50,1.72,2.28,2.11,3.78,4.72,3.61,4.00,4.28,3.78,4.72,3.22,4.61,4.39
 05:40:00  10/01/17,-18.61,-19.00,-17.11,-17.22,-16.72,-18.00,-16.00,-15.89,-16.72,-16.72,-18.22,-17.50,-17.28,-17.00,-17.50,-17.72,2.11,2.28,3.50,1.72,2.28,2.11,3.78,4.72,3.61,4.00,4.28,3.78,4.72,3.22,4.61,4.39
 05:50:00  10/01/17,-18.61,-19.00,-17.11,-17.22,-16.72,-18.00,-16.00,-15.89,-16.72,-16.72,-18.22,-17.50,-17.28,-17.00,-17.50,-17.72,2.11,2.28,3.50,1.72,2.28,2.11,3.78,4.72,3.61,4.00,4.28,3.78,4.72,3.22,4.61,4.39
 06:00:00  10/01/17,-19.39,-20.00,-19.39,-19.89,-20.28,-19.22,-20.00,-19.22,-19.00,-20.00,-19.50,-19.22,-19.28,-19.28,-20.11,-19.11,2.11,1.89,2.89,2.00,2.28,2.11,3.50,4.72,3.11,3.50,3.61,3.78,3.78,3.72,3.72,3.61
 06:10:00  10/01/17,-19.39,-20.00,-19.39,-19.89,-20.28,-19.22,-20.00,-19.22,-19.00,-20.00,-19.50,-19.22,-19.28,-19.28,-20.11,-19.11,2.11,1.89,2.89,2.00,2.28,2.11,3.50,4.72,3.11,3.50,3.61,3.78,3.78,3.72,3.72,3.61
 06:20:00  10/01/17,-19.39,-20.00,-19.39,-19.89,-20.28,-19.22,-20.00,-19.22,-19.00,-20.00,-19.50,-19.22,-19.28,-19.28,-20.11,-19.11,2.11,1.89,2.89,2.00,2.28,2.11,3.50,4.72,3.11,3.50,3.61,3.78,3.78,3.72,3.72,3.61
 06:30:00  10/01/17,-19.39,-19.50,-19.78,-19.61,-19.28,-19.22,-18.11,-18.72,-19.00,-18.61,-18.50,-18.11,-19.61,-19.28,-19.00,-18.78,2.11,1.89,2.50,2.00,2.28,1.78,4.11,5.00,3.50,3.78,2.72,5.11,4.28,5.28,3.72,4.22
