Time ID,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
 05:50:00  17/01/17,-18.28,-18.78,-16.61,-16.22,-17.78,-17.11,-0.50,7.61,-18.22,-18.61,-17.50,-17.50,-18.61,-18.50,-18.72,-18.22
 06:00:00  17/01/17,-20.00,-20.11,-20.22,-18.72,-19.61,-20.00,-18.61,-16.11,-20.72,-20.72,-18.89,-19.00,-20.89,-20.50,-20.11,-19.00
 06:10:00  17/01/17,-20.00,-20.11,-20.22,-18.72,-19.61,-20.00,-18.61,-16.11,-20.72,-20.72,-18.89,-19.00,-20.89,-20.50,-20.11,-19.00
 06:20:00  17/01/17,-20.00,-20.11,-20.22,-18.72,-19.61,-20.00,-18.61,-16.11,-20.72,-20.72,-18.89,-19.00,-20.89,-20.50,-20.11,-19.00
 06:30:00  17/01/17,-19.00,-19.78,-20.72,-20.61,-20.11,-20.39,-20.11,-19.28,-20.11,-20.28,2.50,1.28,-19.72,-19.61,-18.28,-19.78
 06:40:00  17/01/17,-19.00,-19.78,-20.72,-20.61,-20.11,-20.39,-20.11,-19.28,-20.11,-20.28,2.50,1.28,-19.72,-19.61,-18.28,-19.78
 06:50:00  17/01/17,-19.00,-19.78,-20.72,-20.61,-20.11,-20.39,-20.11,-19.28,-20.11,-20.28,2.50,1.28,-19.72,-19.61,-18.28,-19.78
 07:00:00  17/01/17,-20.22,-19.78,-18.89,-20.11,-21.11,-20.39,-21.11,-21.50,-19.72,-19.50,-9.78,-8.78,-21.28,-21.11,-21.11,-20.11
 07:10:00  17/01/17,-20.22,-19.78,-18.89,-20.11,-21.11,-20.39,-21.11,-21.50,-19.72,-19.50,-9.78,-8.78,-21.28,-21.11,-21.11,-20.11
 07:20:00  17/01/17,-20.22,-19.78,-18.89,-20.11,-21.11,-20.39,-21.11,-21.50,-19.72,-19.50,-9.78,-8.78,-21.28,-21.11,-21.11,-20.11
 07:30:00  17/01/17,-19.22,-19.78,-20.28,-20.11,-19.22,-19.89,-18.72,-18.89,-20.11,-20.22,-15.89,-15.28,2.00,1.50,-19.61,-19.72
 07:40:00  17/01/17,-19.22,-19.78,-20.28,-20.11,-19.22,-19.89,-18.72,-18.89,-20.11,-20.22,-15.89,-15.28,2.00,1.50,-19.61,-19.72
 07:50:00  17/01/17,-19.22,-19.78,-20.28,-20.11,-19.22,-19.89,-18.72,-18.89,-20.11,-20.22,-15.89,-15.28,2.00,1.50,-19.61,-19.72
 08:00:00  17/01/17,-19.72,-19.78,-19.78,-20.50,-21.00,-21.50,-20.61,-21.22,-19.78,-20.22,-18.72,-18.78,-10.28,-8.28,-20.61,-20.61
 08:10:00  17/01/17,-19.72,-19.78,-19.78,-20.50,-21.00,-21.50,-20.61,-21.22,-19.78,-20.22,-18.72,-18.78,-10.28,-8.28,-20.61,-20.61
 08:20:00  17/01/17,-19.72,-19.78,-19.78,-20.50,-21.00,-21.50,-20.61,-21.22,-19.78,-20.22,-18.72,-18.78,-10.28,-8.28,-20.61,-20.61
 08:30:00  17/01/17,-20.22,-20.39,-21.28,-20.89,-21.00,-20.61,-20.61,-20.28,-20.89,-20.72,-20.11,-20.28,-18.61,-17.39,-21.28,-20.89
 08:40:00  17/01/17,-20.22,-20.39,-21.28,-20.89,-21.00,-20.61,-20.61,-20.28,-20.89,-20.72,-20.11,-20.28,-18.61,-17.39,-21.28,-20.89
 08:50:00  17/01/17,-20.22,-20.39,-21.28,-20.89,-21.00,-20.61,-20.61,-20.28,-20.89,-20.72,-20.11,-20.28,-18.61,-17.39,-21.28,-20.89
 09:00:00  17/01/17,-20.22,-20.00,-18.72,-19.39,-20.50,-20.11,-21.00,-20.28,-19.00,-19.78,-21.11,-21.11,-20.50,-18.50,-19.50,-20.89
 09:10:00  17/01/17,-20.22,-20.00,-18.72,-19.39,-20.50,-20.11,-21.00,-20.28,-19.00,-19.78,-21.11,-21.11,-20.50,-18.50,-19.50,-20.89
 09:20:00  17/01/17,-20.22,-20.00,-18.72,-19.39,-20.50,-20.11,-21.00,-20.28,-19.00,-19.78,-21.11,-21.11,-20.50,-18.50,-19.50,-20.89
 09:30:00  17/01/17,-19.22,-20.00,-20.89,-20.72,-19.50,-20.11,-19.00,-19.22,-20.00,-20.22,-18.50,-18.28,-18.39,-18.50,-19.00,-18.50
 09:40:00  17/01/17,-19.22,-20.00,-20.89,-20.72,-19.50,-20.11,-19.00,-19.22,-20.00,-20.22,-18.50,-18.28,-18.39,-18.50,-19.00,-18.50
 09:50:00  17/01/17,-19.22,-20.00,-20.89,-20.72,-19.50,-20.11,-19.00,-19.22,-20.00,-20.22,-18.50,-18.28,-18.39,-18.50,-19.00,-18.50
 10:00:00  17/01/17,-19.72,-19.61,-20.11,-19.72,-20.72,-20.78,-19.78,-20.50,-20.00,-19.89,-20.11,-20.00,-20.39,-19.78,-20.28,-19.89
 10:10:00  17/01/17,-19.72,-19.61,-20.11,-19.72,-20.72,-20.78,-19.78,-20.50,-20.00,-19.89,-20.11,-20.00,-20.39,-19.78,-20.28,-19.89
 10:20:00  17/01/17,-19.72,-19.61,-20.11,-19.72,-20.72,-20.78,-19.78,-20.50,-20.00,-19.89,-20.11,-20.00,-20.39,-19.78,-20.28,-19.89
 10:30:00  17/01/17,-19.72,-19.61,-21.00,-20.72,-18.72,-19.28,-21.00,-21.22,-20.00,-19.89,-20.72,-20.89,-19.72,-19.39,-21.22,-21.11
 10:40:00  17/01/17,-19.72,-19.61,-21.00,-20.72,-18.72,-19.28,-21.00,-21.22,-20.00,-19.89,-20.72,-20.89,-19.72,-19.39,-21.22,-21.11
 10:50:00  17/01/17,-19.72,-19.61,-21.00,-20.72,-18.72,-19.28,-21.00,-21.22,-20.00,-19.89,-20.72,-20.89,-19.72,-19.39,-21.22,-21.11
 11:00:00  17/01/17,-19.39,-19.61,-20.00,-20.28,-20.11,-18.72,-19.28,-19.39,-18.39,-20.78,-19.78,-19.78,-19.72,-19.39,-18.89,-19.22
 11:10:00  17/01/17,-19.39,-19.61,-20.00,-20.28,-20.11,-18.72,-19.28,-19.39,-18.39,-20.78,-19.78,-19.78,-19.72,-19.39,-18.89,-19.22
 11:20:00  17/01/17,-19.39,-19.61,-20.00,-20.28,-20.11,-18.72,-19.28,-19.39,-18.39,-20.78,-19.78,-19.78,-19.72,-19.39,-18.89,-19.22
 11:30:00  17/01/17,-19.72,-19.61,-20.00,-18.61,-18.61,-20.72,-18.89,-19.78,-18.78,-19.11,-18.89,-19.11,-20.72,-20.61,-21.00,-20.61
 11:40:00  17/01/17,-19.72,-19.61,-20.00,-18.61,-18.61,-20.72,-18.89,-19.78,-18.78,-19.11,-18.89,-19.11,-20.72,-20.61,-21.00,-20.61
 11:50:00  17/01/17,-19.72,-19.61,-20.00,-18.61,-18.61,-20.72,-18.89,-19.78,-18.78,-19.11,-18.89,-19.11,-20.72,-20.61,-21.00,-20.61
 12:00:00  17/01/17,-19.72,-19.61,-20.78,-21.61,-20.89,-20.11,-20.89,-19.78,-19.89,-20.22,-20.00,-19.11,-19.78,-19.28,-18.72,-21.11
 12:10:00  17/01/17,-19.72,-19.61,-20.78,-21.61,-20.89,-20.11,-20.89,-19.78,-19.89,-20.22,-20.00,-19.11,-19.78,-19.28,-18.72,-21.11
 12:20:00  17/01/17,-19.72,-19.61,-20.78,-21.61,-20.89,-20.11,-20.89,-19.78,-19.89,-20.22,-20.00,-19.11,-19.78,-19.28,-18.72,-21.11
 12:30:00  17/01/17,-19.28,-19.61,-20.11,-19.22,-19.78,-20.11,-19.22,-21.22,-20.39,-20.78,-20.78,-20.39,-20.89,-20.78,-21.28,-19.89
 12:40:00  17/01/17,-19.28,-19.61,-20.11,-19.22,-19.78,-20.11,-19.22,-21.22,-20.39,-20.78,-20.78,-20.39,-20.89,-20.78,-21.28,-19.89
 12:50:00  17/01/17,-19.28,-19.61,-20.11,-19.22,-19.78,-20.11,-19.22,-21.22,-20.39,-20.78,-20.78,-20.39,-20.89,-20.78,-21.28,-19.89
 13:00:00  17/01/17,-19.61,-19.61,-20.39,-21.22,-19.78,-21.11,-20.89,-18.61,-18.78,-19.00,-20.39,-20.78,-19.89,-19.78,-19.11,-19.28
 13:10:00  17/01/17,-19.61,-19.61,-20.39,-21.22,-19.78,-21.11,-20.89,-18.61,-18.78,-19.00,-20.39,-20.78,-19.89,-19.78,-19.11,-19.28
 13:20:00  17/01/17,-19.61,-19.61,-20.39,-21.22,-19.78,-21.11,-20.89,-18.61,-18.78,-19.00,-20.39,-20.78,-19.89,-19.78,-19.11,-19.28
 13:30:00  17/01/17,-19.11,-19.28,-19.78,-18.61,-20.28,-18.72,-19.72,-20.89,-20.00,-20.00,-18.89,-19.00,-20.50,-20.61,-20.61,-20.22
 13:40:00  17/01/17,-19.11,-19.28,-19.78,-18.61,-20.28,-18.72,-19.72,-20.89,-20.00,-20.00,-18.89,-19.00,-20.50,-20.61,-20.61,-20.22
 13:50:00  17/01/17,-19.11,-19.28,-19.78,-18.61,-20.28,-18.72,-19.72,-20.89,-20.00,-20.00,-18.89,-19.00,-20.50,-20.61,-20.61,-20.22
 14:00:00  17/01/17,-19.72,-19.78,-21.22,-21.61,-20.28,-20.39,-21.28,-20.11,-20.61,-21.11,-20.39,-20.22,-19.28,-18.28,-18.72,-21.11
 14:10:00  17/01/17,-19.72,-19.78,-21.22,-21.61,-20.28,-20.39,-21.28,-20.11,-20.61,-21.11,-20.39,-20.22,-19.28,-18.28,-18.72,-21.11
 14:20:00  17/01/17,-19.72,-19.78,-21.22,-21.61,-20.28,-20.39,-21.28,-20.11,-20.61,-21.11,-20.39,-20.22,-19.28,-18.28,-18.72,-21.11
 14:30:00  17/01/17,-19.72,-19.78,-19.72,-19.78,-20.28,-21.39,-18.72,-20.89,-18.61,-19.61,-20.72,-21.50,-21.28,-21.11,-21.11,-21.11
 14:40:00  17/01/17,-19.72,-19.78,-19.72,-19.78,-20.28,-21.39,-18.72,-20.89,-18.61,-19.61,-20.72,-21.50,-21.28,-21.11,-21.11,-21.11
 14:50:00  17/01/17,-19.72,-19.78,-19.72,-19.78,-20.28,-21.39,-18.72,-20.89,-18.61,-19.61,-20.72,-21.50,-21.28,-21.11,-21.11,-21.11
 15:00:00  17/01/17,-19.72,-19.78,-20.39,-21.11,-18.72,-21.11,-21.00,-20.89,-20.61,-19.61,-19.89,-19.72,-18.89,-19.89,-18.89,-18.78
 15:10:00  17/01/17,-19.72,-19.78,-20.39,-21.11,-18.72,-21.11,-21.00,-20.89,-20.61,-19.61,-19.89,-19.72,-18.89,-19.89,-18.89,-18.78
 15:20:00  17/01/17,-19.72,-19.78,-20.39,-21.11,-18.72,-21.11,-21.00,-20.89,-20.61,-19.61,-19.89,-19.72,-18.89,-19.89,-18.89,-18.78
 15:30:00  17/01/17,-19.72,-19.50,-19.39,-21.11,-21.00,-20.00,-18.72,-19.61,-19.11,-21.00,-19.11,-19.28,-20.72,-20.50,-20.78,-20.39
 15:40:00  17/01/17,-19.72,-19.50,-19.39,-21.11,-21.00,-20.00,-18.72,-19.61,-19.11,-21.00,-19.11,-19.28,-20.72,-20.50,-20.78,-20.39
 15:50:00  17/01/17,-19.72,-19.50,-19.39,-21.11,-21.00,-20.00,-18.72,-19.61,-19.11,-21.00,-19.11,-19.28,-20.72,-20.50,-20.78,-20.39
 16:00:00  17/01/17,-19.72,-19.50,-20.78,-18.61,-18.61,-18.78,-20.89,-21.50,-20.61,-19.39,-19.39,-20.72,-18.89,-19.11,-19.22,-20.89
 16:10:00  17/01/17,-19.72,-19.50,-20.78,-18.61,-18.61,-18.78,-20.89,-21.50,-20.61,-19.39,-19.39,-20.72,-18.89,-19.11,-19.22,-20.89
 16:20:00  17/01/17,-19.72,-19.50,-20.78,-18.61,-18.61,-18.78,-20.89,-21.50,-20.61,-19.39,-19.39,-20.72,-18.89,-19.11,-19.22,-20.89
 16:30:00  17/01/17,-19.72,-19.50,-20.00,-21.39,-20.78,-19.89,-19.72,-19.11,-19.61,-19.78,-20.61,-20.72,-21.11,-20.72,-19.61,-20.39
 16:40:00  17/01/17,-19.72,-19.50,-20.00,-21.39,-20.78,-19.89,-19.72,-19.11,-19.61,-19.78,-20.61,-20.72,-21.11,-20.72,-19.61,-20.39
 16:50:00  17/01/17,-19.72,-19.50,-20.00,-21.39,-20.78,-19.89,-19.72,-19.11,-19.61,-19.78,-20.61,-20.72,-21.11,-20.72,-19.61,-20.39
 17:00:00  17/01/17,-19.72,-19.50,-20.78,-19.50,-18.78,-21.61,-20.89,-20.22,-21.00,-21.28,-21.00,-18.89,-18.78,-20.11,-21.22,-19.22
 17:10:00  17/01/17,-19.72,-19.50,-20.78,-19.50,-18.78,-21.61,-20.89,-20.22,-21.00,-21.28,-21.00,-18.89,-18.78,-20.11,-21.22,-19.22
 17:20:00  17/01/17,-19.72,-19.50,-20.78,-19.50,-18.78,-21.61,-20.89,-20.22,-21.00,-21.28,-21.00,-18.89,-18.78,-20.11,-21.22,-19.22
 17:30:00  17/01/17,-19.72,-19.89,-20.28,-20.11,-20.61,-20.28,-21.22,-20.61,-19.78,-20.61,-19.28,-20.39,-21.22,-20.11,-20.89,-19.22
 17:40:00  17/01/17,-19.72,-19.89,-20.28,-20.11,-20.61,-20.28,-21.22,-20.61,-19.78,-20.61,-19.28,-20.39,-21.22,-20.11,-20.89,-19.22
 17:50:00  17/01/17,-19.72,-19.89,-20.28,-20.11,-20.61,-20.28,-21.22,-20.61,-19.78,-20.61,-19.28,-20.39,-21.22,-20.11,-20.89,-19.22
 18:00:00  17/01/17,-19.72,-19.89,-20.28,-20.72,-19.89,-19.22,-19.22,-18.78,-21.11,-19.00,-18.89,-20.11,-19.22,-20.89,-20.00,-20.39
 18:10:00  17/01/17,-19.72,-19.89,-20.28,-20.72,-19.89,-19.22,-19.22,-18.78,-21.11,-19.00,-18.89,-20.11,-19.22,-20.89,-20.00,-20.39
 18:20:00  17/01/17,-19.72,-19.89,-20.28,-20.72,-19.89,-19.22,-19.22,-18.78,-21.11,-19.00,-18.89,-20.11,-19.22,-20.89,-20.00,-20.39
 18:30:00  17/01/17,-19.72,-19.22,-19.28,-19.22,-18.61,-21.22,-19.89,-21.11,-19.22,-21.00,-20.50,-19.22,-21.11,-20.50,-19.50,-20.89
 18:40:00  17/01/17,-19.72,-19.22,-19.28,-19.22,-18.61,-21.22,-19.89,-21.11,-19.22,-21.00,-20.50,-19.22,-21.11,-20.50,-19.50,-20.89
 18:50:00  17/01/17,-19.72,-19.22,-19.28,-19.22,-18.61,-21.22,-19.89,-21.11,-19.22,-21.00,-20.50,-19.22,-21.11,-20.50,-19.50,-20.89
 19:00:00  17/01/17,-19.72,-19.78,-21.50,-21.72,-21.00,-20.89,-21.28,-20.11,-21.00,-20.50,-21.22,-20.78,-19.50,-19.89,-20.89,-20.50
 19:10:00  17/01/17,-19.72,-19.78,-21.50,-21.72,-21.00,-20.89,-21.28,-20.11,-21.00,-20.50,-21.22,-20.78,-19.50,-19.89,-20.89,-20.50
 19:20:00  17/01/17,-19.72,-19.78,-21.50,-21.72,-21.00,-20.89,-21.28,-20.11,-21.00,-20.50,-21.22,-20.78,-19.50,-19.89,-20.89,-20.50
 19:30:00  17/01/17,-19.72,-19.78,-18.72,-18.72,-18.72,-18.89,-19.11,-20.11,-19.89,-18.89,-20.28,-20.78,-20.22,-19.28,-20.61,-19.89
 19:40:00  17/01/17,-19.72,-19.78,-18.72,-18.72,-18.72,-18.89,-19.11,-20.11,-19.89,-18.89,-20.28,-20.78,-20.22,-19.28,-20.61,-19.89
 19:50:00  17/01/17,-19.72,-19.78,-18.72,-18.72,-18.72,-18.89,-19.11,-20.11,-19.89,-18.89,-20.28,-20.78,-20.22,-19.28,-20.61,-19.89
 20:00:00  17/01/17,-19.72,-19.50,-21.00,-21.72,-20.39,-19.28,-19.78,-20.78,-19.28,-21.00,-19.28,-19.89,-20.78,-19.00,-19.39,-19.22
 20:10:00  17/01/17,-19.72,-19.50,-21.00,-21.72,-20.39,-19.28,-19.78,-20.78,-19.28,-21.00,-19.28,-19.89,-20.78,-19.00,-19.39,-19.22
 20:20:00  17/01/17,-19.72,-19.50,-21.00,-21.72,-20.39,-19.28,-19.78,-20.78,-19.28,-21.00,-19.28,-19.89,-20.78,-19.00,-19.39,-19.22
 20:30:00  17/01/17,-19.72,-19.50,-20.00,-18.78,-20.39,-20.28,-20.78,-20.11,-20.78,-20.28,-19.28,-19.39,-20.78,-19.00,-19.78,-19.61
 20:40:00  17/01/17,-19.72,-19.50,-20.00,-18.78,-20.39,-20.28,-20.78,-20.11,-20.78,-20.28,-19.28,-19.39,-20.78,-19.00,-19.78,-19.61
 20:50:00  17/01/17,-19.72,-19.50,-20.00,-18.78,-20.39,-20.28,-20.78,-20.11,-20.78,-20.28,-19.28,-19.39,-20.78,-19.00,-19.78,-19.61
 21:00:00  17/01/17,-19.72,-19.78,-19.28,-21.00,-19.00,-20.72,-20.00,-21.11,-18.72,-19.11,-20.28,-20.28,-20.78,-19.50,-21.00,-20.39
 21:10:00  17/01/17,-19.72,-19.78,-19.28,-21.00,-19.00,-20.72,-20.00,-21.11,-18.72,-19.11,-20.28,-20.28,-20.78,-19.50,-21.00,-20.39
 21:20:00  17/01/17,-19.72,-19.78,-19.28,-21.00,-19.00,-20.72,-20.00,-21.11,-18.72,-19.11,-20.28,-20.28,-20.78,-19.50,-21.00,-20.39
 21:30:00  17/01/17,-19.72,-19.78,-21.00,-21.00,-21.39,-21.61,-19.61,-18.72,-21.22,-21.28,-21.22,-21.11,-19.50,-20.00,-21.28,-21.22
 21:40:00  17/01/17,-19.72,-19.78,-21.00,-21.00,-21.39,-21.61,-19.61,-18.72,-21.22,-21.28,-21.22,-21.11,-19.50,-20.00,-21.28,-21.22
 21:50:00  17/01/17,-19.72,-19.78,-21.00,-21.00,-21.39,-21.61,-19.61,-18.72,-21.22,-21.28,-21.22,-21.11,-19.50,-20.00,-21.28,-21.22
 22:00:00  17/01/17,-19.72,-19.78,-18.61,-19.28,-19.72,-20.72,-21.61,-21.61,-19.11,-20.22,-21.22,-21.11,-21.28,-20.72,-20.50,-21.22
 22:10:00  17/01/17,-19.72,-19.78,-18.61,-19.28,-19.72,-20.72,-21.61,-21.61,-19.11,-20.22,-21.22,-21.11,-21.28,-20.72,-20.50,-21.22
 22:20:00  17/01/17,-19.72,-19.78,-18.61,-19.28,-19.72,-20.72,-21.61,-21.61,-19.11,-20.22,-21.22,-21.11,-21.28,-20.72,-20.50,-21.22
 22:30:00  17/01/17,-19.72,-19.78,-21.61,-21.78,-20.11,-19.50,-20.00,-20.00,-21.28,-18.89,-20.72,-20.61,-18.78,-20.72,-19.72,-20.11
 22:40:00  17/01/17,-19.72,-19.78,-21.61,-21.78,-20.11,-19.50,-20.00,-20.00,-21.28,-18.89,-20.72,-20.61,-18.78,-20.72,-19.72,-20.11
 22:50:00  17/01/17,-19.72,-19.78,-21.61,-21.78,-20.11,-19.50,-20.00,-20.00,-21.28,-18.89,-20.72,-20.61,-18.78,-20.72,-19.72,-20.11
 23:00:00  17/01/17,-19.72,-19.50,-19.28,-18.78,-20.72,-20.11,-19.50,-20.00,-19.61,-21.11,-19.61,-19.22,-20.89,-20.72,-18.72,-18.72
 23:10:00  17/01/17,-19.72,-19.50,-19.28,-18.78,-20.72,-20.11,-19.50,-20.00,-19.61,-21.11,-19.61,-19.22,-20.89,-20.72,-18.72,-18.72
 23:20:00  17/01/17,-19.72,-19.50,-19.28,-18.78,-20.72,-20.11,-19.50,-20.00,-19.61,-21.11,-19.61,-19.22,-20.89,-20.72,-18.72,-18.72
 23:30:00  17/01/17,-19.72,-19.50,-20.72,-21.11,-18.50,-21.61,-21.11,-21.00,-19.11,-20.50,-18.78,-19.22,-20.22,-20.72,-20.61,-20.39
 23:40:00  17/01/17,-19.72,-19.50,-20.72,-21.11,-18.50,-21.61,-21.11,-21.00,-19.11,-20.50,-18.78,-19.22,-20.22,-20.72,-20.61,-20.39
 23:50:00  17/01/17,-19.72,-19.50,-20.72,-21.11,-18.50,-21.61,-21.11,-21.00,-19.11,-20.50,-18.78,-19.22,-20.22,-20.72,-20.61,-20.39
 00:00:00  18/01/17,-19.72,-19.50,-20.72,-20.39,-21.22,-20.39,-18.72,-18.72,-21.22,-19.50,-20.28,-20.72,-20.22,-20.72,-21.61,-21.28
 00:10:00  18/01/17,-19.72,-19.50,-20.72,-20.39,-21.22,-20.39,-18.72,-18.72,-21.22,-19.50,-20.28,-20.72,-20.22,-20.72,-21.61,-21.28
 00:20:00  18/01/17,-19.72,-19.50,-20.72,-20.39,-21.22,-20.39,-18.72,-18.72,-21.22,-19.50,-20.28,-20.72,-20.22,-20.72,-21.61,-21.28
 00:30:00  18/01/17,-19.72,-19.50,-20.00,-20.39,-20.11,-19.78,-21.11,-21.39,-19.61,-21.28,-21.22,-21.11,-20.72,-20.39,-20.11,-20.50
 00:40:00  18/01/17,-19.72,-19.50,-20.00,-20.39,-20.11,-19.78,-21.11,-21.39,-19.61,-21.28,-21.22,-21.11,-20.72,-20.39,-20.11,-20.50
 00:50:00  18/01/17,-19.72,-19.50,-20.00,-20.39,-20.11,-19.78,-21.11,-21.39,-19.61,-21.28,-21.22,-21.11,-20.72,-20.39,-20.11,-20.50
 01:00:00  18/01/17,-19.72,-19.50,-21.28,-21.72,-19.11,-21.61,-19.89,-19.11,-20.11,-19.11,-20.72,-20.11,-19.00,-19.28,-18.61,-18.78
 01:10:00  18/01/17,-19.72,-19.50,-21.28,-21.72,-19.11,-21.61,-19.89,-19.11,-20.11,-19.11,-20.72,-20.11,-19.00,-19.28,-18.61,-18.78
 01:20:00  18/01/17,-19.72,-19.50,-21.28,-21.72,-19.11,-21.61,-19.89,-19.11,-20.11,-19.11,-20.72,-20.11,-19.00,-19.28,-18.61,-18.78
 01:30:00  18/01/17,-19.72,-19.50,-18.61,-18.61,-21.22,-20.28,-19.89,-20.89,-20.11,-20.72,-19.22,-18.78,-20.89,-18.72,-20.22,-20.00
 01:40:00  18/01/17,-19.72,-19.50,-18.61,-18.61,-21.22,-20.28,-19.89,-20.89,-20.11,-20.72,-19.22,-18.78,-20.89,-18.72,-20.22,-20.00
 01:50:00  18/01/17,-19.72,-19.50,-18.61,-18.61,-21.22,-20.28,-19.89,-20.89,-20.11,-20.72,-19.22,-18.78,-20.89,-18.72,-20.22,-20.00
 02:00:00  18/01/17,-19.72,-19.50,-21.28,-21.78,-18.50,-18.89,-21.11,-20.00,-18.78,-20.72,-19.22,-20.00,-19.00,-18.72,-21.50,-21.11
 02:10:00  18/01/17,-19.72,-19.50,-21.28,-21.78,-18.50,-18.89,-21.11,-20.00,-18.78,-20.72,-19.22,-20.00,-19.00,-18.72,-21.50,-21.11
 02:20:00  18/01/17,-19.72,-19.50,-21.28,-21.78,-18.50,-18.89,-21.11,-20.00,-18.78,-20.72,-19.22,-20.00,-19.00,-18.72,-21.50,-21.11
 02:30:00  18/01/17,-19.72,-19.50,-19.39,-19.39,-20.61,-20.78,-18.78,-20.50,-20.89,-20.28,-20.39,-20.78,-20.50,-19.39,-20.11,-20.28
 02:40:00  18/01/17,-19.72,-19.50,-19.39,-19.39,-20.61,-20.78,-18.78,-20.50,-20.89,-20.28,-20.39,-20.78,-20.50,-19.39,-20.11,-20.28
 02:50:00  18/01/17,-19.72,-19.50,-19.39,-19.39,-20.61,-20.78,-18.78,-20.50,-20.89,-20.28,-20.39,-20.78,-20.50,-19.39,-20.11,-20.28
 03:00:00  18/01/17,-19.72,-19.50,-20.89,-21.28,-21.00,-21.61,-21.28,-20.89,-18.89,-21.00,-21.22,-20.78,-21.11,-20.50,-19.11,-18.72
 03:10:00  18/01/17,-19.72,-19.50,-20.89,-21.28,-21.00,-21.61,-21.28,-20.89,-18.89,-21.00,-21.22,-20.78,-21.11,-20.50,-19.11,-18.72
 03:20:00  18/01/17,-19.72,-19.50,-20.89,-21.28,-21.00,-21.61,-21.28,-20.89,-18.89,-21.00,-21.22,-20.78,-21.11,-20.50,-19.11,-18.72
 03:30:00  18/01/17,-19.28,-19.50,-20.61,-20.00,-21.00,-18.89,-19.11,-19.22,-20.61,-18.89,-20.61,-18.78,-18.72,-20.00,-20.28,-20.22
 03:40:00  18/01/17,-19.28,-19.50,-20.61,-20.00,-21.00,-18.89,-19.11,-19.22,-20.61,-18.89,-20.61,-18.78,-18.72,-20.00,-20.28,-20.22
 03:50:00  18/01/17,-19.28,-19.50,-20.61,-20.00,-21.00,-18.89,-19.11,-19.22,-20.61,-18.89,-20.61,-18.78,-18.72,-20.00,-20.28,-20.22
 04:00:00  18/01/17,-19.72,-19.50,-18.61,-19.39,-19.39,-20.28,-21.22,-21.11,-20.28,-21.00,-20.61,-20.50,-21.11,-20.00,-21.11,-21.00
 04:10:00  18/01/17,-19.72,-19.50,-18.61,-19.39,-19.39,-20.28,-21.22,-21.11,-20.28,-21.00,-20.61,-20.50,-21.11,-20.00,-21.11,-21.00
 04:20:00  18/01/17,-19.72,-19.50,-18.61,-19.39,-19.39,-20.28,-21.22,-21.11,-20.28,-21.00,-20.61,-20.50,-21.11,-20.00,-21.11,-21.00
 04:30:00  18/01/17,-12.28,-10.50,-21.61,-21.72,-20.61,-21.72,-21.61,-21.39,-21.28,-21.00,-21.00,-21.22,-21.11,-20.72,-21.50,-21.00
 04:40:00  18/01/17,-12.28,-10.50,-21.61,-21.72,-20.61,-21.72,-21.61,-21.39,-21.28,-21.00,-21.00,-21.22,-21.11,-20.72,-21.50,-21.00
 04:50:00  18/01/17,-12.28,-10.50,-21.61,-21.72,-20.61,-21.72,-21.61,-21.39,-21.28,-21.00,-21.00,-21.22,-21.11,-20.72,-21.50,-21.00
 05:00:00  18/01/17,-19.50,-19.39,-20.28,-19.61,-21.39,-21.72,-20.89,-19.00,-21.28,-18.78,-21.00,-21.22,-19.78,-20.72,-21.11,-20.72
 05:10:00  18/01/17,-19.50,-19.39,-20.28,-19.61,-21.39,-21.72,-20.89,-19.00,-21.28,-18.78,-21.00,-21.22,-19.78,-20.72,-21.11,-20.72
 05:20:00  18/01/17,-19.50,-19.39,-20.28,-19.61,-21.39,-21.72,-20.89,-19.00,-21.28,-18.78,-21.00,-21.22,-19.78,-20.72,-21.11,-20.72
 05:30:00  18/01/17,-18.28,-18.28,-19.50,-19.61,-5.72,3.11,-18.39,-19.61,-18.78,-20.00,-18.61,-18.89,-19.78,-18.11,-18.50,-19.00
 05:40:00  18/01/17,-18.28,-18.28,-19.50,-19.61,-5.72,3.11,-18.39,-19.61,-18.78,-20.00,-18.61,-18.89,-19.78,-18.11,-18.50,-19.00
 05:50:00  18/01/17,-18.28,-18.28,-19.50,-19.61,-5.72,3.11,-18.39,-19.61,-18.78,-20.00,-18.61,-18.89,-19.78,-18.11,-18.50,-19.00
 06:00:00  18/01/17,-20.00,-20.11,-20.78,-21.00,-20.39,-18.50,-19.28,-21.00,-20.72,-21.00,-19.28,-19.89,-20.78,-19.11,-18.50,-20.11
 06:10:00  18/01/17,-20.00,-20.11,-20.78,-21.00,-20.39,-18.50,-19.28,-21.00,-20.72,-21.00,-19.28,-19.89,-20.78,-19.11,-18.50,-20.11
 06:20:00  18/01/17,-20.00,-20.11,-20.78,-21.00,-20.39,-18.50,-19.28,-21.00,-20.72,-21.00,-19.28,-19.89,-20.78,-19.11,-18.50,-20.11
 06:30:00  18/01/17,-19.22,-19.28,-19.11,-19.39,-18.61,-19.50,-18.89,-19.28,-3.50,3.11,-19.28,-19.89,-19.50,-19.11,-19.22,-19.28
 06:40:00  18/01/17,-19.22,-19.28,-19.11,-19.39,-18.61,-19.50,-18.89,-19.28,-3.50,3.11,-19.28,-19.89,-19.50,-19.11,-19.22,-19.28
